time,beta,temp
1134,1.698829487,12.7
1135,1.706861317,11.62
1136,1.714498073,12.07
1137,1.721703425,8.02
1138,1.728443414,9.9
1139,1.734686568,9.93
1140,1.740405425,5.46
1141,1.74557671,7.65
1142,1.750182375,9.96
1143,1.754208505,9.24
1144,1.75764747,10.14
1145,1.760496259,15.83
1146,1.762757093,11.04
1147,1.764437288,1.27
1148,1.765548572,-1.29
1149,1.766106978,0.23
1150,1.76613301,3.8
1151,1.765649706,4.96
1152,1.76468417,3.07
1153,1.763265207,3.72
1154,1.761424214,4.68
1155,1.759193838,5.31
1156,1.756607786,9.74
1157,1.75370045,6
1158,1.750505552,2.42
1159,1.747056395,1.7
1160,1.743385196,1.63
1161,1.73952201,0.7
1162,1.735494837,1.69
1163,1.731328979,1.64
1164,1.72704649,-0.11
1165,1.722665414,-5.46
1166,1.718200728,-7.57
1167,1.713662714,-7.51
1168,1.709058419,-6.51
1169,1.704390287,-2.1
1170,1.699657172,-7.29
1171,1.69485414,-10.19
1172,1.689973593,-9.77
1173,1.685005233,-13.21
1174,1.679936185,-8.05
1175,1.674752519,-9.37
1176,1.669439957,-19.57
1177,1.663983211,-14.02
1178,1.658368364,-3.62
1179,1.652582154,-1.59
1180,1.646612793,-0.59
1181,1.640450165,0.09
1182,1.634087294,-0.71
1183,1.627518222,1.94
1184,1.620739534,4.55
1185,1.613750026,-1.99
1186,1.606550142,0.77
1187,1.599141926,1.41
1188,1.591528073,-0.6
1189,1.583712488,0.61
1190,1.575699478,-2.7
1191,1.567493051,0.21
1192,1.559096724,-1.39
1193,1.550513461,-11.77
1194,1.541746005,-12.58
1195,1.532794714,-14.78
1196,1.523660094,-11.29
1197,1.514340594,-11.13
1198,1.50483337,-5.19
1199,1.495134577,1.1
1200,1.485239342,-2.75
1201,1.475141898,-8.18
1202,1.464835644,-9.37
1203,1.454313278,-4.87
1204,1.443567216,-3.5
1205,1.432590947,-1
1206,1.421376914,0.88
1207,1.409919545,0.74
1208,1.398214057,1.87
1209,1.386256605,2.88
1210,1.374046072,5.16
1211,1.36158289,1.92
1212,1.348870054,1.01
1213,1.335912824,-0.35
1214,1.322719812,0.31
1215,1.309301794,-2.49
1216,1.295672506,-3.99
1217,1.281848684,-2.1
1218,1.267849281,-0.9
1219,1.25369513,-0.79
1220,1.239409968,3.53
1221,1.225018531,-0.32
1222,1.210546985,-6.78
1223,1.196022615,-6.46
1224,1.181472793,-3.43
1225,1.16692549,-1.03
1226,1.152408049,1.21
1227,1.137948081,4.02
1228,1.123571619,-5.97
1229,1.109304458,-8.88
1230,1.095171005,0.83
1231,1.081194729,5.47
1232,1.06739787,4.5
1233,1.053800806,1.66
1234,1.040423207,3.47
1235,1.027283505,0.98
1236,1.014398128,3.89
1237,1.001782462,9.05
1238,0.989451058,9.26
1239,0.977416441,9.68
1240,0.965689719,13.97
1241,0.954281144,11.63
1242,0.943198971,12.97
1243,0.932450272,7.68
1244,0.922040515,1.82
1245,0.911973901,-4.7
1246,0.902253196,-0.79
1247,0.892879389,0.75
1248,0.883852296,9.07
1249,0.875170343,4.33
1250,0.866830826,-0.76
1251,0.858829796,-2.33
1252,0.85116218,3.98
1253,0.843821891,10.68
1254,0.836802207,14.59
1255,0.830095448,9.13
1256,0.823693596,6.46
1257,0.817588113,3.29
1258,0.811769977,-2.65
1259,0.806229755,-4.02
1260,0.800958134,-3.44
1261,0.795945913,-2.02
1262,0.791183248,-5.94
1263,0.78666088,-6.19
1264,0.782369584,0.06
1265,0.778300323,8.14
1266,0.774444669,4.99
1267,0.770793803,7.12
1268,0.76734025,12.11
1269,0.764076672,7.19
1270,0.760996327,2.25
1271,0.758093111,5.9
1272,0.755361825,13.29
1273,0.752797507,7.11
1274,0.750396416,6.86
1275,0.74815505,7.78
1276,0.74607075,9.08
1277,0.744141266,7.63
1278,0.742364757,6.23
1279,0.740739614,5.87
1280,0.739264481,7.56
1281,0.737938248,9.44
1282,0.736759454,10.6
1283,0.735726848,10.28
1284,0.734839097,8.21
1285,0.734094352,7.33
1286,0.733490922,7.03
1287,0.733026728,13
1288,0.7326997,18.65
1289,0.732507348,15.5
1290,0.732447065,8.09
1291,0.732516088,11.37
1292,0.732711174,15.21
1293,0.733029149,16.22
1294,0.733466446,19.21
1295,0.7340189,16.53
1296,0.734682359,14.3
1297,0.735451758,15.9
1298,0.736322097,16.22
1299,0.737287506,14.42
1300,0.738341779,10.28
1301,0.739478059,11.44
1302,0.740689151,12.45
1303,0.741967075,14.62
1304,0.743303791,15.63
1305,0.744690366,11.36
1306,0.746118091,6.48
1307,0.747577481,7.32
1308,0.749059089,7.25
1309,0.750553489,6.34
1310,0.752051041,6.95
1311,0.753542244,8.71
1312,0.755017921,10.42
1313,0.756468974,11.09
1314,0.757886611,13.7
1315,0.759262607,15.27
1316,0.760588959,14.46
1317,0.761858091,17.16
1318,0.763063394,18.97
1319,0.764198281,17.74
1320,0.765257046,15.94
1321,0.766234592,15.54
1322,0.767126128,17.67
1323,0.767927796,20.08
1324,0.768636435,22.13
1325,0.769249409,23.97
1326,0.76976499,21.54
1327,0.770182043,17.58
1328,0.770500138,11.89
1329,0.770719871,11.13
1330,0.770842366,11.59
1331,0.77086959,13.79
1332,0.770804524,13.61
1333,0.770650499,12.53
1334,0.770411812,14.64
1335,0.770093203,18.02
1336,0.769700408,17.91
1337,0.76923947,18.21
1338,0.7687167,17.25
1339,0.768139154,16.23
1340,0.767514095,15.84
1341,0.766848661,18.18
1342,0.766150646,21.35
1343,0.765427567,23.71
1344,0.764686845,24.35
1345,0.76393608,22.84
1346,0.763182685,20.88
1347,0.76243338,20.47
1348,0.761695087,21.57
1349,0.760974392,23.74
1350,0.760277152,25.67
1351,0.759609282,27.87
1352,0.758975863,27.81
1353,0.758381896,27.64
1354,0.757831603,26.01
1355,0.757328928,24.93
1356,0.756877311,25.04
1357,0.756479502,23.97
1358,0.756137885,20.71
1359,0.755854368,20.4
1360,0.755630128,21.64
1361,0.755465806,22.91
1362,0.755361706,26.41
1363,0.755317315,21.86
1364,0.755331635,18.56
1365,0.7554029,16.68
1366,0.755529113,16.81
1367,0.755707167,17.77
1368,0.755933851,22.82
1369,0.756205045,23.36
1370,0.756516188,22.09
1371,0.756862193,21.16
1372,0.757237457,22.96
1373,0.757635914,24.22
1374,0.758050881,24.44
1375,0.758475676,24.84
1376,0.758903272,26.11
1377,0.759326369,25.56
1378,0.759737618,23.48
1379,0.760129683,25.21
1380,0.760495648,27.7
1381,0.760828815,26.45
1382,0.761122748,28.98
1383,0.761371978,24.44
1384,0.761571594,21.97
1385,0.761717699,23.72
1386,0.761807725,25.96
1387,0.761840038,25.33
1388,0.761814274,26.53
1389,0.761732094,27.41
1390,0.76159621,29.18
1391,0.761411086,28.47
1392,0.761182897,28.38
1393,0.760919072,26.32
1394,0.760628857,22.51
1395,0.760322794,24.69
1396,0.76001253,26.34
1397,0.759710744,24.31
1398,0.759431012,23.24
1399,0.759187408,22.1
1400,0.758994311,21.71
1401,0.758866243,22.23
1402,0.758816965,23.2
1403,0.758860394,23.97
1404,0.759009026,22.42
1405,0.759275176,17.79
1406,0.759669378,19.51
1407,0.760201246,19.9
1408,0.760879181,20.37
1409,0.761710219,20.4
1410,0.762700081,21.39
1411,0.763853617,22.7
1412,0.765174329,21.25
1413,0.766665339,20.38
1414,0.768328562,20.66
1415,0.770165645,21.96
1416,0.77217795,22.49
1417,0.774366297,23.57
1418,0.776731424,22.71
1419,0.779274017,21.8
1420,0.781994291,22.07
1421,0.784892425,24.84
1422,0.787968181,25.18
1423,0.791221,22.55
1424,0.794649854,19.03
1425,0.798252769,20.25
1426,0.802027553,20.48
1427,0.805970564,21.2
1428,0.810078293,21.81
1429,0.814345852,19.65
1430,0.818768173,19.33
1431,0.823339403,20.6
1432,0.828053974,20.87
1433,0.832905851,18.94
1434,0.837889805,19.74
1435,0.843000717,22.01
1436,0.848234788,24.39
1437,0.853589252,17.98
1438,0.859062515,14.88
1439,0.864654608,15.94
1440,0.870367184,19.28
1441,0.876203693,20.69
1442,0.882168643,21.74
1443,0.888268925,20.81
1444,0.894512072,21.26
1445,0.900907189,22.29
1446,0.907464437,24.16
1447,0.914194964,25.73
1448,0.921110108,25.62
1449,0.928222202,19.51
1450,0.935543068,18.4
1451,0.94308538,21.19
1452,0.950860597,24.39
1453,0.958880484,23.28
1454,0.967155747,27.12
1455,0.975696407,26.51
1456,0.984511301,25.59
1457,0.993608162,23.09
1458,1.002993643,19.78
1459,1.012672417,16.21
1460,1.022648342,16
1461,1.032923326,17.02
1462,1.043497913,15.8
1463,1.054371364,17.1
1464,1.065541625,20.9
1465,1.077005655,22.65
1466,1.088759057,17.17
1467,1.100797169,16.31
1468,1.113114253,18.44
1469,1.125703529,18
1470,1.13855736,17.27
1471,1.151666827,15.54
1472,1.165020667,10.2
1473,1.178605914,10.16
1474,1.19240576,13.55
1475,1.206400052,14.62
1476,1.22056441,16.06
1477,1.234870479,12.09
1478,1.249285549,10.45
1479,1.263773307,14.24
1480,1.278294712,15.07
1481,1.292809725,14.73
1482,1.307278052,17.17
1483,1.321661413,19.19
1484,1.335924536,14.04
1485,1.350036711,11.73
1486,1.363972664,8.51
1487,1.377712995,9.38
1488,1.391244486,10.99
1489,1.404559836,3.71
1490,1.417656377,2.04
1491,1.430536017,3.55
1492,1.443203285,5.97
1493,1.455664635,0.84
1494,1.467927381,2.54
1495,1.479998201,7.05
1496,1.491882429,4.35
1497,1.503583312,6.94
1498,1.515101269,7.45
1499,1.526434019,0.6
1500,1.537575573,1.71
1501,1.548517272,1.35
1502,1.559247121,1.16
1503,1.569751099,-4.41
1504,1.580012336,1.33
1505,1.590011671,4
1506,1.599729866,2.37
1507,1.609145775,6.59
1508,1.618238002,8.45
1509,1.626984969,0.36
1510,1.635365784,5.42
1511,1.643359423,5.64
1512,1.650946066,0.27
1513,1.658106729,5.66
1514,1.664823607,4.6
1515,1.671080202,-3.18
1516,1.676861301,2.51
1517,1.68215318,9.6
1518,1.686943606,7.85
1519,1.691222161,4.92
1520,1.694979504,7.33
1521,1.698208466,11.63
1522,1.700902641,3.95
1523,1.703058019,6.3
1524,1.704671502,4.23
1525,1.705741584,5.12
1526,1.706268653,5.87
1527,1.706253722,13.65
1528,1.705699772,1.15
1529,1.704611018,0.04
1530,1.702993155,-5.43
1531,1.700852945,-3.77
1532,1.698198721,-1.73
1533,1.695040226,-0.43
1534,1.691388771,1.48
1535,1.687256411,-3.13
1536,1.682658076,1.48
1537,1.677608743,-1.54
1538,1.672125757,-0.32
1539,1.666227609,3.69
1540,1.659933865,1.62
1541,1.653265819,2.96
1542,1.646245703,4.94
1543,1.638896555,0.07
1544,1.631242618,1.09
1545,1.623308077,-1.52
1546,1.615118146,-5.13
1547,1.606697157,-6.44
1548,1.598070145,-9.38
1549,1.589261398,-14.13
1550,1.58029452,-15.72
1551,1.571192056,-12.11
1552,1.561975673,-10.24
1553,1.552665591,-16.62
1554,1.543280557,-21.23
1555,1.533837602,-24.65
1556,1.524352565,-21.69
1557,1.514838606,-11.62
1558,1.505308315,-17.47
1559,1.495771497,-15.64
1560,1.486236021,-17.04
1561,1.47670944,-5.9
1562,1.467195839,-1.18
1563,1.457698569,0.02
1564,1.448219299,2.88
1565,1.438758552,-0.18
1566,1.429314405,-13
1567,1.419884592,-14.02
1568,1.410465062,-10.85
1569,1.401050657,-10.63
1570,1.391634986,-15.31
1571,1.382210925,-12.32
1572,1.372770488,-4.49
1573,1.363303781,1.2
1574,1.353801638,2.69
1575,1.3442536,3.46
1576,1.334648699,4.7
1577,1.324975953,-1.52
1578,1.315224066,-3.51
1579,1.305381924,0.2
1580,1.29543899,6.2
1581,1.285384923,3.29
1582,1.275210172,-2.34
1583,1.264906377,-6.97
1584,1.254465789,-5.29
1585,1.243882701,2.48
1586,1.233152449,-6.01
1587,1.22227174,-10.47
1588,1.211239785,-0.98
1589,1.200057,-6.88
1590,1.188726187,-12.64
1591,1.177251995,-15.14
1592,1.165640563,-12.96
1593,1.153900415,-10.5
1594,1.142042108,-7.82
1595,1.130077384,-13.41
1596,1.118020587,-13.04
1597,1.105886266,-15.26
1598,1.093691565,-7.98
1599,1.081454225,0.37
1600,1.069193296,3.99
1601,1.056928352,-4.79
1602,1.044679962,-3.48
1603,1.032468729,0.2
1604,1.02031599,3.78
1605,1.008242831,-1.52
1606,0.996270172,-7.54
1607,0.984419011,-3.95
1608,0.972709753,-0.27
1609,0.961162336,-2.4
1610,0.949796438,-0.74
1611,0.938630015,0.58
1612,0.927681401,6.34
1613,0.916967601,5.66
1614,0.906504601,3.25
1615,0.896307573,0.78
1616,0.886390828,4.82
1617,0.876767412,6.75
1618,0.867449321,5.12
1619,0.858447537,0.39
1620,0.849771485,-2.24
1621,0.8414298,-3.83
1622,0.833429143,-1.94
1623,0.825775079,0.12
1624,0.818471365,1.72
1625,0.811520189,1.51
1626,0.80492194,0.07
1627,0.798675798,1.83
1628,0.792778775,4.85
1629,0.787226625,2.33
1630,0.782013506,2.36
1631,0.777132064,3.19
1632,0.772574067,5.02
1633,0.768330149,2.5
1634,0.764389716,1.6
1635,0.760742113,3.81
1636,0.757375561,4.68
1637,0.754278332,2.08
1638,0.751438729,0.92
1639,0.748844787,2.5
1640,0.746484809,4.63
1641,0.744346954,3.99
1642,0.742420465,4.47
1643,0.740694277,3.58
1644,0.739158124,6.01
1645,0.737801977,-2.86
1646,0.736616403,-1.76
1647,0.73559203,0.83
1648,0.734720461,-4
1649,0.733993106,1.29
1650,0.733401947,-0.4
1651,0.732939012,-4.14
1652,0.732596584,-1.43
1653,0.732367337,0.22
1654,0.732243516,2.03
1655,0.732217863,9.06
1656,0.732282668,13.46
1657,0.732430749,13.3
1658,0.732654527,5.66
1659,0.732946388,-0.88
1660,0.733298674,-2.13
1661,0.733704105,0.29
1662,0.734154671,1.73
1663,0.734643064,2.06
1664,0.735161759,4.44
1665,0.735703386,8.35
1666,0.736260734,10.43
1667,0.736826971,11.98
1668,0.7373951,13
1669,0.73795899,11.36
1670,0.738512322,10.91
1671,0.739049353,12.63
1672,0.739564866,9.87
1673,0.740053751,10.59
1674,0.740511507,17.03
1675,0.740934074,20.69
1676,0.74131798,18.83
1677,0.741660073,17.25
1678,0.741957903,17.6
1679,0.742209375,18.17
1680,0.742413059,18.84
1681,0.742568307,17.8
1682,0.74267485,19.64
1683,0.742733113,19.65
1684,0.742744192,18.23
1685,0.742709666,16.14
1686,0.742631905,13.74
1687,0.742513753,15.76
1688,0.742358655,19.5
1689,0.742170386,19.63
1690,0.741953589,19.92
1691,0.741712831,20.93
1692,0.741453156,20.52
1693,0.741179906,19.62
1694,0.740898326,17.01
1695,0.740613967,16.8
1696,0.740332149,19.18
1697,0.740058154,22.06
1698,0.739797004,24.04
1699,0.73955334,24.12
1700,0.739331901,25.23
1701,0.739136472,26.77
1702,0.738970704,27.23
1703,0.738837801,25.92
1704,0.738740087,23.83
1705,0.738679968,24.5
1706,0.738658875,25.37
1707,0.738678008,23
1708,0.738737702,20.21
1709,0.73883792,19.65
1710,0.738978297,22.88
1711,0.739157729,24.45
1712,0.73937469,24.42
1713,0.73962722,24.52
1714,0.739913017,24.95
1715,0.740229122,24.73
1716,0.740572549,23.31
1717,0.740939513,23.53
1718,0.741326183,22.71
1719,0.741728082,22.26
1720,0.742140859,26.78
1721,0.742559522,28.51
1722,0.742978916,28.81
1723,0.74339363,28.36
1724,0.743798427,25.27
1725,0.744187444,22.27
1726,0.744555034,19.91
1727,0.744895421,19.02
1728,0.745202959,20.33
1729,0.745471992,22.37
1730,0.745697401,22.11
1731,0.745873846,21.9
1732,0.745996818,22.71
1733,0.74606207,25.15
1734,0.746065982,28.59
1735,0.746005461,28.57
1736,0.74587822,24.75
1737,0.745682828,23.15
1738,0.745418474,25.58
1739,0.745085642,27.83
1740,0.744685225,26.49
1741,0.744219579,23.53
1742,0.743691728,22.43
1743,0.743105516,23.06
1744,0.742466107,25.35
1745,0.741778992,26.91
1746,0.741050608,26.92
1747,0.74028825,28.36
1748,0.739499241,28.02
1749,0.738691851,24.93
1750,0.737874396,25.41
1751,0.737055615,25.36
1752,0.736243784,23.77
1753,0.735447668,23.46
1754,0.734675549,23.2
1755,0.733935595,23.12
1756,0.733235516,22.78
1757,0.73258277,22.38
1758,0.731983975,22.98
1759,0.731445752,23.47
1760,0.73097343,23.44
1761,0.73057273,22.39
1762,0.730247959,19.95
1763,0.730003357,20.24
1764,0.729842626,20.39
1765,0.729768805,20.76
1766,0.729784571,21.42
1767,0.729892313,22.66
1768,0.73009406,21.93
1769,0.730391406,24.83
1770,0.730785914,26.85
1771,0.731278799,27.6
1772,0.731871009,26.03
1773,0.732563458,23.3
1774,0.733356893,22.85
1775,0.734251887,25.31
1776,0.735248812,24.57
1777,0.736347891,24.39
1778,0.737549089,25.19
1779,0.738852113,25.8
1780,0.740256727,24.79
1781,0.74176161,23.69
1782,0.743365847,23.63
1783,0.745068029,23.18
1784,0.746866293,23.59
1785,0.748758294,23.78
1786,0.750741698,21.82
1787,0.75281354,20.54
1788,0.754970834,19.13
1789,0.757210612,19.49
1790,0.759529211,21.91
1791,0.761923857,24.43
1792,0.764391311,25.87
1793,0.766928993,27.25
1794,0.7695347,25.96
1795,0.772206716,18.92
1796,0.774943896,19.29
1797,0.777745873,22.94
1798,0.780613288,24.79
1799,0.783547223,24.49
1800,0.786549777,23.49
1801,0.789623685,24.44
1802,0.792772539,23.02
1803,0.796000563,19.94
1804,0.799312428,18.05
1805,0.802713804,17.53
1806,0.806210496,16.93
1807,0.809808969,17.45
1808,0.813516036,19.61
1809,0.817339174,21.15
1810,0.821286276,21.67
1811,0.825365722,23.68
1812,0.82958629,24.63
1813,0.833957508,24.2
1814,0.838489048,24.75
1815,0.843191341,23.97
1816,0.848075226,22.78
1817,0.853151724,25.17
1818,0.858432576,19.56
1819,0.863929555,13.21
1820,0.869654834,16.12
1821,0.875620067,18.48
1822,0.881837636,18.33
1823,0.888319023,13.13
1824,0.895075679,14.38
1825,0.902118362,12.32
1826,0.909456901,8.74
1827,0.91709999,11.65
1828,0.92505578,13.9
1829,0.933330186,14.37
1830,0.941927738,22.4
1831,0.950850807,12.55
1832,0.960100234,13.07
1833,0.969673954,12.91
1834,0.979567997,11.22
1835,0.989775985,16.92
1836,1.000288911,18.03
1837,1.011095524,15.01
1838,1.022182226,5.88
1839,1.033533819,4.33
1840,1.045132801,7.14
1841,1.056960106,6.2
1842,1.068995714,2.9
1843,1.081217654,6.23
1844,1.093604267,8.13
1845,1.106131941,8.44
1846,1.118777268,12.76
1847,1.131516933,9.59
1848,1.144326791,4.74
1849,1.157183245,10.14
1850,1.170063332,8.08
1851,1.182944983,6.55
1852,1.195806399,8.17
1853,1.208627909,8.4
1854,1.221391141,9.78
1855,1.234079599,11.4
1856,1.24667874,8.83
1857,1.259176075,11.64
1858,1.271561123,9.86
1859,1.28382609,8.24
1860,1.295963362,7.27
1861,1.307968654,5.94
1862,1.319837093,7.01
1863,1.331565574,6.18
1864,1.343150973,6.08
1865,1.35458979,1.38
1866,1.365877867,-1.12
1867,1.37701045,-2.26
1868,1.387981132,-6.68
1869,1.398782372,-1.12
1870,1.409404919,-2.96
1871,1.419838518,-6.27
1872,1.430071279,-2.72
1873,1.440089479,-0.55
1874,1.449879691,2.62
1875,1.459427416,-0.14
1876,1.468717769,-4.69
1877,1.477736041,-2.91
1878,1.486468151,-2.85
1879,1.49490054,0.6
1880,1.503020957,2.39
1881,1.510818273,6.24
1882,1.518282637,5.61
1883,1.525406182,0.51
1884,1.532182857,-5.66
1885,1.538607731,-8.57
1886,1.544678435,-6.71
1887,1.550394267,-3.1
1888,1.555756718,-1.55
1889,1.560767934,1.76
1890,1.565433711,1.41
1891,1.569759756,-2.37
1892,1.573754624,-4.68
1893,1.577427417,-3.97
1894,1.580789179,-4.76
1895,1.583851576,-7.67
1896,1.586627334,-6.27
1897,1.58912985,-5.92
1898,1.591373146,-6.16
1899,1.59337078,-2.16
1900,1.595137119,-0.6
1901,1.596685484,-0.59
1902,1.598029166,-0.95
1903,1.599180639,-1.02
1904,1.600151479,1.42
1905,1.600952402,0.2
1906,1.601592705,2.38
1907,1.60208112,5.4
1908,1.602424845,3.93
1909,1.60262984,-0.52
1910,1.602701098,-1.07
1911,1.602643147,-0.59
1912,1.602458298,-1.85
1913,1.602149323,1.15
1914,1.60171771,1.27
1915,1.60116443,5.78
1916,1.600490004,-1.52
1917,1.599694282,-7.81
1918,1.598776832,-3.55
1919,1.597737595,-0.23
1920,1.596574858,-6.12
1921,1.595287934,-6.71
1922,1.593874767,-1.24
1923,1.592333153,1.63
1924,1.590660214,3.12
1925,1.588852704,2.55
1926,1.586906612,8.04
1927,1.584816888,4.12
1928,1.582577974,-3.99
1929,1.580182806,-5.31
1930,1.577624112,-2.37
1931,1.574893355,-1.74
1932,1.571981207,-2.36
1933,1.568877131,-3.16
1934,1.565570578,-1.47
1935,1.562049747,-2.79
1936,1.55830282,-2.61
1937,1.554317087,-5.69
1938,1.550080076,-9.35
1939,1.545579284,-15.65
1940,1.540801689,-14.86
1941,1.535735071,-5.04
1942,1.530367091,-7.36
1943,1.524686456,-10.46
1944,1.518681958,-17.51
1945,1.512343228,-15.24
1946,1.505660936,-13.54
1947,1.4986258,-7.52
1948,1.491230235,-16.6
1949,1.483467385,-26.86
1950,1.475331664,-24.55
1951,1.466818362,-13.67
1952,1.457923472,0.68
1953,1.4486451,7.3
1954,1.438981846,1.69
1955,1.428934529,-9.54
1956,1.418504283,-5.42
1957,1.407694146,-7.43
1958,1.396509558,-15.54
1959,1.384955987,-12.17
1960,1.37304239,-4.46
1961,1.360778391,-4.01
1962,1.348176137,-3.85
1963,1.335249439,-10.77
1964,1.322014794,-1.3
1965,1.308490381,-14.17
1966,1.294697389,-13.56
1967,1.280658826,-5.72
1968,1.26639995,-7.91
1969,1.251948252,-12.35
1970,1.237333551,-3.75
1971,1.222587243,-7.34
1972,1.20774208,-7.65
1973,1.192832544,0.25
1974,1.177894115,-5.83
1975,1.162962437,-15.71
1976,1.148073062,-12.15
1977,1.133260906,-9.77
1978,1.118561238,-12.92
1979,1.104006484,-8.71
1980,1.089628376,-7.8
1981,1.075456068,-14.68
1982,1.061516799,-19.49
1983,1.047835037,-13.5
1984,1.034432873,-11.39
1985,1.021329463,-7.42
1986,1.00854186,-3.3
1987,0.996084027,1.11
1988,0.98396787,-0.93
1989,0.972203307,-3.02
1990,0.960797861,0.64
1991,0.949757762,8.22
1992,0.939087301,8
1993,0.92878978,1.95
1994,0.918866433,0.47
1995,0.90931844,1.01
1996,0.900144711,1.01
1997,0.891344242,2.7
1998,0.882914513,5.02
1999,0.874851964,4.7
2000,0.867152199,5.62
2001,0.859809719,5.7
2002,0.85281834,8.28
2003,0.846170492,6.2
2004,0.839858033,5.11
2005,0.833871551,10
2006,0.828201368,11.42
2007,0.82283622,6.56
2008,0.817764752,3.18
2009,0.812974878,0.08
2010,0.808453538,4.62
2011,0.804187767,5.93
2012,0.800164096,6.6
2013,0.796368934,7.85
2014,0.792788193,9.87
2015,0.789408691,13.33
2016,0.786216184,15.48
2017,0.783197835,14.91
2018,0.78034015,13.68
2019,0.777630799,8.93
2020,0.775057591,7.63
2021,0.772608884,3.79
2022,0.770273954,3.72
2023,0.768042468,4.18
2024,0.765904754,7.46
2025,0.763852246,14.73
2026,0.761876903,16.65
2027,0.759971254,10.49
2028,0.758128874,9.34
2029,0.756343938,11.57
2030,0.754611455,17.14
2031,0.752927013,18.07
2032,0.751286797,12.21
2033,0.749687858,12.83
2034,0.748127669,13.8
2035,0.746604286,11.86
2036,0.745116398,8.71
2037,0.743663073,4.88
2038,0.742243946,10.41
2039,0.740859099,9.98
2040,0.739508934,9.29
2041,0.738194197,11.05
2042,0.736915909,10.68
2043,0.735675596,12.15
2044,0.734474808,15.26
2045,0.733315155,14.93
2046,0.732198521,12.86
2047,0.731126897,12.03
2048,0.730102047,9.82
2049,0.729125835,10.17
2050,0.728199989,10.84
2051,0.727326311,9.41
2052,0.72650595,10.62
2053,0.725740097,14.21
2054,0.725029811,16.73
2055,0.724375695,21.68
2056,0.723778158,20.59
2057,0.723237261,19.85
2058,0.72275281,15.57
2059,0.72232426,9.89
2060,0.721950889,10.18
2061,0.721631639,15.7
2062,0.721365154,15.92
2063,0.721149787,18.66
2064,0.720983729,21.27
2065,0.720864922,19.32
2066,0.720790766,20.39
2067,0.720758878,16.93
2068,0.720766187,17.79
2069,0.720809676,18.07
2070,0.720886044,20.23
2071,0.720991559,21.35
2072,0.721122414,18.39
2073,0.721274786,18.52
2074,0.721444324,21.2
2075,0.721626677,23.77
2076,0.721817449,23.38
2077,0.722011872,23.11
2078,0.722205259,22.52
2079,0.722392961,20.91
2080,0.72257027,18.26
2081,0.722732522,18.52
2082,0.722875327,17.11
2083,0.722994275,15.65
2084,0.72308515,18.62
2085,0.723144427,21.08
2086,0.723168485,20.72
2087,0.723154329,20.33
2088,0.723099172,19.93
2089,0.723001175,19.32
2090,0.7228586,19.29
2091,0.722670346,19.85
2092,0.722435936,20.24
2093,0.722155467,21.57
2094,0.721829347,20.32
2095,0.721458763,21.8
2096,0.721045412,23.34
2097,0.720591426,25.39
2098,0.720099166,26.36
2099,0.719571866,26.41
2100,0.719012454,27.62
2101,0.718424864,26.83
2102,0.717812702,26.41
2103,0.717180088,25.34
2104,0.71653112,25.31
2105,0.715869926,25.1
2106,0.715200931,24.25
2107,0.71452827,23.2
2108,0.713856183,23.48
2109,0.713188626,24.89
2110,0.712529659,25.13
2111,0.711883135,23.15
2112,0.7112526,23.61
2113,0.710641742,25.81
2114,0.710053571,26.62
2115,0.709491543,26.67
2116,0.708958149,25.47
2117,0.708456501,26.58
2118,0.707988977,29.26
2119,0.70755817,30.55
2120,0.707165964,30.01
2121,0.70681452,24.67
2122,0.706505753,21.95
2123,0.706241436,20.46
2124,0.70602306,21.67
2125,0.705852024,22.49
2126,0.705729842,24.22
2127,0.705657482,26.09
2128,0.705636151,26.13
2129,0.705666572,24.29
2130,0.705749623,21.22
2131,0.705885977,21.25
2132,0.706075996,22.05
2133,0.706319906,22.73
2134,0.706618018,23.64
2135,0.706970192,24.42
2136,0.707376271,25.5
2137,0.707835801,24.51
2138,0.708348118,24.06
2139,0.708912745,24.19
2140,0.7095287,22.41
2141,0.710194871,23.95
2142,0.710910574,25.3
2143,0.711674616,24.51
2144,0.712486058,24.34
2145,0.713343859,21.91
2146,0.714247495,20.87
2147,0.715196453,22.27
2148,0.716190256,22.7
2149,0.717229061,24.41
2150,0.718313076,23.5
2151,0.719442695,25.14
2152,0.720618822,23.99
2153,0.721842408,20.36
2154,0.723114692,20.63
2155,0.724436924,19.96
2156,0.725810349,19.7
2157,0.727236532,20.4
2158,0.728716545,20.3
2159,0.730251864,19.19
2160,0.731843546,22.01
2161,0.733492687,19.61
2162,0.735200129,18.12
2163,0.736966886,19.31
2164,0.738793977,22.74
2165,0.740682147,25.31
2166,0.74263256,19.79
2167,0.74464646,20.25
2168,0.746725567,22.76
2169,0.748871394,19.93
2170,0.751086429,19.12
2171,0.753373392,21.72
2172,0.755735427,25.43
2173,0.758176632,25.68
2174,0.760701478,24.49
2175,0.763314918,19.92
2176,0.766022854,20.01
2177,0.768831685,24.4
2178,0.771748513,24.47
2179,0.774781011,25.11
2180,0.777937464,25.06
2181,0.78122656,24.21
2182,0.784657769,24.45
2183,0.788240805,23.98
2184,0.791985713,20.77
