time,beta,temp
1137,1.436313759,10.79
1138,1.439028794,9.62
1139,1.441404484,11.33
1140,1.443457744,7.57
1141,1.445205688,6.95
1142,1.446664528,9.2
1143,1.447851354,10.86
1144,1.448781924,11.21
1145,1.44947246,15.3
1146,1.449938568,17.3
1147,1.450195984,5.41
1148,1.450260011,1.48
1149,1.450146112,1.34
1150,1.449869145,4.24
1151,1.449444175,7.31
1152,1.448886134,6.62
1153,1.448209578,5.37
1154,1.447429007,4.93
1155,1.446558909,4.99
1156,1.445613471,8.67
1157,1.444606326,10.17
1158,1.443551356,6.84
1159,1.442461317,4.02
1160,1.441349203,3.67
1161,1.440227411,2.94
1162,1.439107461,2.4
1163,1.438000441,2.43
1164,1.436916839,2.81
1165,1.435865717,-0.23
1166,1.434855949,-3.12
1167,1.43389471,-4.23
1168,1.432988275,-4.3
1169,1.432141575,0.23
1170,1.431357665,-0.22
1171,1.430638552,-2.72
1172,1.429984093,-6.11
1173,1.42939211,-9.27
1174,1.428858768,-6.53
1175,1.428377715,0.34
1176,1.427940184,-9.52
1177,1.427535404,-12.53
1178,1.427149968,-4.84
1179,1.426768379,-1.29
1180,1.426372701,1.44
1181,1.425942811,0.8
1182,1.42545634,4.03
1183,1.424889749,4.72
1184,1.424217647,13.74
1185,1.423413461,2.94
1186,1.42244986,2.19
1187,1.421299111,3.64
1188,1.419933427,1.68
1189,1.418325077,4.56
1190,1.416447119,1.11
1191,1.414273771,4.8
1192,1.411780303,6.95
1193,1.408943946,-4.54
1194,1.405743382,-7.41
1195,1.402159821,-10.91
1196,1.398176692,-10.38
1197,1.39377956,-8.71
1198,1.38895737,-3.05
1199,1.383701357,6.11
1200,1.378006122,4.51
1201,1.371869575,5.83
1202,1.365293037,-2.83
1203,1.358281081,-0.58
1204,1.350842519,-0.38
1205,1.342990258,3.93
1206,1.334740921,7.67
1207,1.32611563,3.79
1208,1.317139918,4.27
1209,1.307842959,7.8
1210,1.29825863,11.32
1211,1.288423907,8.63
1212,1.278379245,5.41
1213,1.268167344,3.97
1214,1.257833416,6.36
1215,1.247423183,1.84
1216,1.236982346,-0.6
1217,1.226555716,-0.4
1218,1.216185949,0.15
1219,1.205912644,-0.43
1220,1.195771521,5.85
1221,1.185793736,3.57
1222,1.176005103,-1.94
1223,1.166426496,-3.38
1224,1.157072988,-3.04
1225,1.147954919,2.34
1226,1.139077913,4.19
1227,1.130443389,12.13
1228,1.122049635,2.65
1229,1.113891981,-4.05
1230,1.105963935,0.62
1231,1.098257888,9.86
1232,1.090765086,9.73
1233,1.083476684,3.22
1234,1.076384089,5.18
1235,1.069478588,3.46
1236,1.062752437,3.19
1237,1.056197882,9.67
1238,1.049808253,11.46
1239,1.04357694,10.85
1240,1.037497802,13.55
1241,1.031565292,14.83
1242,1.025773395,14.39
1243,1.020116524,13.66
1244,1.01458919,13.4
1245,1.009185325,1.91
1246,1.003899043,1.48
1247,0.998724152,6.29
1248,0.99365411,12.68
1249,0.988682433,12.37
1250,0.983802568,3.7
1251,0.979007818,0.88
1252,0.974291661,4.76
1253,0.969647917,9.28
1254,0.965070567,12.41
1255,0.960554085,13.14
1256,0.95609316,9.29
1257,0.951683391,9.15
1258,0.947320413,4.24
1259,0.943000544,-0.22
1260,0.938720535,-0.63
1261,0.934477519,0.98
1262,0.930269003,-1.9
1263,0.926092457,-3.48
1264,0.921945978,-0.2
1265,0.917827525,6.22
1266,0.913735113,7.75
1267,0.909666983,5.8
1268,0.905621274,12.03
1269,0.901596237,11.04
1270,0.897589982,4.95
1271,0.893600903,5.2
1272,0.88962737,15.56
1273,0.885667926,14.68
1274,0.881721215,13.41
1275,0.877786181,11.97
1276,0.873862158,11.28
1277,0.869948479,11.55
1278,0.866045372,13.62
1279,0.862153042,8.72
1280,0.858272406,8.52
1281,0.854404905,10.92
1282,0.850552391,13.77
1283,0.846717347,13.19
1284,0.842902693,11.46
1285,0.839111951,7.87
1286,0.835349115,8.29
1287,0.831618564,11.11
1288,0.827925048,17.47
1289,0.8242737,19.42
1290,0.820669846,14.09
1291,0.817118861,12.46
1292,0.813626349,15.88
1293,0.810197949,18.2
1294,0.80683868,20.62
1295,0.803553906,19.7
1296,0.800348444,16.05
1297,0.7972269,16.25
1298,0.794193398,19.57
1299,0.791251844,19.74
1300,0.788405646,12.91
1301,0.785657785,10.1
1302,0.783011258,12.05
1303,0.780468328,14.56
1304,0.778031192,17.34
1305,0.775701875,19.31
1306,0.773482068,12.55
1307,0.771373212,12.8
1308,0.769376565,15.12
1309,0.76749314,15.68
1310,0.765723554,13.06
1311,0.764068419,11.64
1312,0.76252771,10.71
1313,0.761101148,9.77
1314,0.759788172,11.04
1315,0.758587593,12.76
1316,0.757498085,12.68
1317,0.756517762,14.32
1318,0.75564424,18.49
1319,0.754875064,19.83
1320,0.75420708,19.07
1321,0.753636994,16.46
1322,0.75316097,17.27
1323,0.752775187,19.75
1324,0.752475137,20.51
1325,0.752256366,23.05
1326,0.752114003,23.85
1327,0.752043074,23.28
1328,0.752038473,18.58
1329,0.752094578,17.76
1330,0.75220606,18.07
1331,0.752367193,16.04
1332,0.752572341,16.98
1333,0.752815653,14.76
1334,0.753091368,15.59
1335,0.753393672,18.51
1336,0.753716978,20.6
1337,0.754055543,20.7
1338,0.754403813,20.31
1339,0.754756548,19.39
1340,0.755108492,19.12
1341,0.755454817,19.78
1342,0.75579077,21.46
1343,0.756111893,23.32
1344,0.7564143,24.13
1345,0.756694073,23
1346,0.756947935,20.53
1347,0.757172818,19.36
1348,0.757366208,19.5
1349,0.757525737,21.91
1350,0.757649779,23.52
1351,0.757736889,25.59
1352,0.757786122,27.13
1353,0.757797057,27.39
1354,0.757769503,26.82
1355,0.757703922,25.3
1356,0.757601023,25.54
1357,0.757462187,25.28
1358,0.757288824,24.09
1359,0.757082977,22.3
1360,0.756846959,22.91
1361,0.756583403,24.14
1362,0.756295329,25.52
1363,0.755985807,24.33
1364,0.755658285,21.32
1365,0.755316507,19.64
1366,0.754964113,19.1
1367,0.754605006,18.95
1368,0.754243217,22.09
1369,0.753882787,25.12
1370,0.753527891,24.26
1371,0.753182552,24.03
1372,0.752851064,24.13
1373,0.752537668,24.89
1374,0.752246667,24.65
1375,0.751982375,24.74
1376,0.751749071,24.77
1377,0.751551303,26.42
1378,0.751393389,24.6
1379,0.751279858,24.7
1380,0.751215084,26.91
1381,0.751203618,26.88
1382,0.751249871,28.04
1383,0.751358048,27.57
1384,0.751532609,24.53
1385,0.751777394,23.32
1386,0.75209649,24.47
1387,0.752493338,24.17
1388,0.752971465,25.74
1389,0.753533992,27.81
1390,0.754183661,29.27
1391,0.754922851,29.54
1392,0.755753783,29.85
1393,0.756678142,28.29
1394,0.757697263,25.61
1395,0.758812498,25.04
1396,0.760024629,26.93
1397,0.761334354,26.51
1398,0.762742091,24.45
1399,0.764248496,22.73
1400,0.765853801,22.45
1401,0.76755852,23.76
1402,0.769363132,24.6
1403,0.771268335,24.57
1404,0.773274622,25.03
1405,0.775382941,20.82
1406,0.777594019,20.47
1407,0.779908749,20.25
1408,0.782327934,21.12
1409,0.784852261,21.51
1410,0.787482153,22.24
1411,0.790217681,23.55
1412,0.793058699,23.56
1413,0.796004566,21.76
1414,0.799054108,21.43
1415,0.802205834,23.01
1416,0.805457706,24.73
1417,0.808807178,25.26
1418,0.812251422,25.47
1419,0.815787429,24.45
1420,0.819411858,24.71
1421,0.823121412,26
1422,0.82691282,26.9
1423,0.830782982,25.51
1424,0.834729097,21.48
1425,0.838748758,20.66
1426,0.842839908,20.4
1427,0.847000908,21.23
1428,0.851230849,22.32
1429,0.855529341,21.94
1430,0.859896313,21.38
1431,0.864332508,22.06
1432,0.868838998,21.95
1433,0.873417377,19.37
1434,0.878069558,18.15
1435,0.882797984,22.01
1436,0.887605066,24.55
1437,0.892493535,20.56
1438,0.897466367,16.36
1439,0.902526292,16.36
1440,0.907676215,18.63
1441,0.912918839,19.72
1442,0.918256722,19.18
1443,0.923692259,18.51
1444,0.929227526,19.22
1445,0.934864228,19.11
1446,0.940603858,20.96
1447,0.946447822,23.41
1448,0.952396967,24.76
1449,0.958451965,24.55
1450,0.964613318,22.74
1451,0.970881505,22.8
1452,0.977256536,24.99
1453,0.983738612,26.29
1454,0.990327906,26.79
1455,0.997024514,26.53
1456,1.003828553,26.09
1457,1.010740351,25.72
1458,1.017760429,25.75
1459,1.024889377,22.35
1460,1.032127922,18.66
1461,1.03947744,18.85
1462,1.046939232,17.48
1463,1.05451495,17.43
1464,1.062206962,21.59
1465,1.070017717,22.94
1466,1.077950239,22.14
1467,1.086008202,20.88
1468,1.094195854,21.66
1469,1.102517865,22.26
1470,1.110979741,19.59
1471,1.119587898,20.84
1472,1.128349142,20.41
1473,1.137271448,15.55
1474,1.146363453,15.57
1475,1.155634761,16.73
1476,1.165095611,20.69
1477,1.174756971,18.5
1478,1.184630524,12.47
1479,1.194728309,13.3
1480,1.205062281,14.37
1481,1.215644295,16.45
1482,1.226485534,17.46
1483,1.237595699,19.03
1484,1.248982625,18.5
1485,1.260651198,12.99
1486,1.272602937,10.45
1487,1.284834753,8.91
1488,1.297338063,11.04
1489,1.310098236,9.25
1490,1.323093458,4.16
1491,1.336294987,4.19
1492,1.349666411,7
1493,1.363164121,4.61
1494,1.376738104,5.3
1495,1.39033245,13.94
1496,1.403887272,11.59
1497,1.41733991,12.35
1498,1.430627043,15.78
1499,1.443686008,8.97
1500,1.456456618,7.02
1501,1.468882734,5.85
1502,1.480913271,5.44
1503,1.492503047,0.6
1504,1.503612908,1.72
1505,1.514210365,5.5
1506,1.524269277,5.18
1507,1.533768784,5.74
1508,1.542694601,9.52
1509,1.551036098,4.44
1510,1.558787584,4.42
1511,1.565946731,11.47
1512,1.572514025,2.47
1513,1.578492479,3.71
1514,1.583886667,6.83
1515,1.588702722,0.41
1516,1.592947819,2.39
1517,1.596629273,6.6
1518,1.599755265,10.25
1519,1.602333773,6.12
1520,1.604372436,8.42
1521,1.605878993,12.25
1522,1.606860323,9.21
1523,1.607323408,9.53
1524,1.607274099,5.56
1525,1.606718009,7.05
1526,1.605659658,7.86
1527,1.604103348,12.92
1528,1.602053079,7.11
1529,1.599511548,2.29
1530,1.596481876,-0.99
1531,1.592966405,-2.91
1532,1.58896767,-1.27
1533,1.58448798,-1.08
1534,1.579530174,2.06
1535,1.574097211,0.49
1536,1.568193338,0.11
1537,1.56182313,-0.12
1538,1.554992914,-0.45
1539,1.54770992,3.38
1540,1.539983749,4.62
1541,1.531825467,6.7
1542,1.523248532,6.96
1543,1.514268561,4.56
1544,1.504903728,4.15
1545,1.495174592,6.78
1546,1.485104095,1.69
1547,1.47471791,-2.34
1548,1.464043704,-5.33
1549,1.453111399,-8.26
1550,1.441952814,-12.56
1551,1.430601109,-10.45
1552,1.41909091,-7.02
1553,1.407457276,-8.47
1554,1.395735643,-14.04
1555,1.383960995,-17.04
1556,1.372168259,-16.35
1557,1.360390338,-9.17
1558,1.348659461,-12.75
1559,1.337004575,-12.36
1560,1.325453607,-13.63
1561,1.314030745,-6.26
1562,1.302757773,1.31
1563,1.291653059,-0.36
1564,1.280732426,5.37
1565,1.27000825,11.35
1566,1.259489948,-4.61
1567,1.249184186,-8.44
1568,1.239095081,-8.77
1569,1.229224476,-5.34
1570,1.219571959,-11.68
1571,1.210135297,-10.35
1572,1.200910872,-5.43
1573,1.191893816,0.07
1574,1.183078208,3.94
1575,1.174457599,7.67
1576,1.166024745,10.86
1577,1.157772498,2.45
1578,1.149693169,-0.21
1579,1.141779705,1.65
1580,1.134024951,6.16
1581,1.126422118,8.61
1582,1.118964683,3.25
1583,1.111647172,-0.3
1584,1.104463897,-3.22
1585,1.09741031,2.5
1586,1.090481991,0.42
1587,1.083675401,-7.42
1588,1.076987353,-1.84
1589,1.070414998,-0.13
1590,1.063956331,-7.99
1591,1.057609043,-6.58
1592,1.051371667,-5.78
1593,1.04524245,-5.69
1594,1.039220203,0.79
1595,1.033303423,-2.39
1596,1.027490621,-4.65
1597,1.021780215,-6.91
1598,1.016170643,-3.35
1599,1.010659928,3.75
1600,1.005245805,11.79
1601,0.999926128,5.57
1602,0.994698226,-0.61
1603,0.989559206,1.43
1604,0.984506217,10.77
1605,0.979536192,15.12
1606,0.974645766,2.57
1607,0.969831689,2.77
1608,0.965090649,7.47
1609,0.960419492,5.95
1610,0.955814963,6.88
1611,0.951274027,5.54
1612,0.946793724,8.62
1613,0.942371385,11.44
1614,0.938004494,9.75
1615,0.933690754,4.9
1616,0.929427971,4.57
1617,0.925214426,5.4
1618,0.921048462,5.64
1619,0.916928568,4.56
1620,0.912853452,1.27
1621,0.908822135,-0.66
1622,0.90483355,0.85
1623,0.90088692,3.49
1624,0.896981575,3.54
1625,0.893116902,2.14
1626,0.889292148,1.81
1627,0.885507074,1.27
1628,0.881761134,6.97
1629,0.878053996,5.13
1630,0.874385389,6.63
1631,0.870755201,5.33
1632,0.86716316,6.96
1633,0.863609379,3.53
1634,0.860094081,2.5
1635,0.85661731,3.64
1636,0.853179498,5.74
1637,0.849781096,4.89
1638,0.846422829,2.86
1639,0.843105219,5.58
1640,0.839829217,11.23
1641,0.836595671,8.4
1642,0.833405836,9.48
1643,0.830260656,6.96
1644,0.827161258,8.36
1645,0.824108866,3.51
1646,0.821104732,1.05
1647,0.818149854,8.93
1648,0.815245585,2.08
1649,0.812392787,3.12
1650,0.809592502,5.63
1651,0.806845649,-0.15
1652,0.804152944,0.64
1653,0.801515081,3.05
1654,0.798932845,3.81
1655,0.79640667,8.65
1656,0.79393719,16.53
1657,0.791525082,17.58
1658,0.78917085,14.67
1659,0.786875378,7.06
1660,0.784639532,1.53
1661,0.782464255,4.39
1662,0.780350663,8.9
1663,0.778299906,5.83
1664,0.776313207,7.57
1665,0.774391928,10.29
1666,0.77253734,12.04
1667,0.770750631,12.42
1668,0.769032841,13.49
1669,0.767385028,13.1
1670,0.765807824,11.87
1671,0.764301755,13.22
1672,0.762867126,11.11
1673,0.761503794,9.21
1674,0.760211582,13.23
1675,0.758989838,18.65
1676,0.757837707,21.8
1677,0.756754241,20.58
1678,0.75573796,20.28
1679,0.75478731,18.62
1680,0.753900609,18.76
1681,0.753075914,17.48
1682,0.752311121,18.55
1683,0.751604102,20.81
1684,0.750952271,21.21
1685,0.750353412,20.87
1686,0.749804784,20.49
1687,0.749303877,21.14
1688,0.748847821,24.05
1689,0.748433931,22.76
1690,0.748059435,21.01
1691,0.747721553,21.4
1692,0.747417412,19.96
1693,0.747144309,20.81
1694,0.746899404,21.08
1695,0.74668014,20.15
1696,0.746483819,21.44
1697,0.746307926,21.68
1698,0.746150196,23.36
1699,0.746008141,23.87
1700,0.745879753,24.44
1701,0.745763031,26.09
1702,0.745656133,26.54
1703,0.745557324,24.93
1704,0.745465013,24.19
1705,0.745377812,25.72
1706,0.745294641,24.74
1707,0.745214262,23.58
1708,0.745135529,22.9
1709,0.74505781,20.65
1710,0.744980281,22.1
1711,0.744902145,22.07
1712,0.744822865,25.5
1713,0.744741895,25.23
1714,0.744658866,25.41
1715,0.744573398,25.5
1716,0.744485059,24.25
1717,0.744393918,24.66
1718,0.744299677,24.98
1719,0.744202451,23.97
1720,0.744102245,25.92
1721,0.743999644,27.91
1722,0.743895048,28.88
1723,0.743789261,29.03
1724,0.743683241,27.33
1725,0.743578347,25.38
1726,0.743476066,23.33
1727,0.743378504,20.82
1728,0.743287628,21.38
1729,0.743205997,23.36
1730,0.743136574,23.36
1731,0.743082214,24.46
1732,0.743046365,24.15
1733,0.743032352,25.45
1734,0.743044002,26.78
1735,0.743085,28.23
1736,0.74315911,28.06
1737,0.743270018,26.17
1738,0.743421479,26.61
1739,0.743616939,28.1
1740,0.743859784,28.64
1741,0.744153082,25.98
1742,0.74449971,22.8
1743,0.744901885,23.59
1744,0.745361957,26.11
1745,0.745881644,27.67
1746,0.746462302,27.08
1747,0.7471051,27.16
1748,0.747810857,27.71
1749,0.748580093,28.06
1750,0.749413111,26.55
1751,0.750310323,26.99
1752,0.751271719,26.35
1753,0.752297445,24.64
1754,0.753387673,24.4
1755,0.754542535,25.87
1756,0.755762355,24.55
1757,0.757047355,23.32
1758,0.758397953,23.22
1759,0.759814734,24.76
1760,0.761298022,25.24
1761,0.762848399,24.8
1762,0.764466199,22.52
1763,0.766151461,22.65
1764,0.767904661,22.24
1765,0.769725317,21.4
1766,0.771613202,21.56
1767,0.773567498,22.12
1768,0.775587689,23.96
1769,0.777672285,25
1770,0.779820171,27.07
1771,0.782029672,27.81
1772,0.784299341,27.82
1773,0.786627303,26.1
1774,0.789012074,24.56
1775,0.791451936,24.99
1776,0.793945356,25.27
1777,0.796490881,25.28
1778,0.799087351,25.5
1779,0.801733803,25.66
1780,0.804429471,25.26
1781,0.807173707,24.15
1782,0.809966196,24.47
1783,0.812806763,24.69
1784,0.8156956,24.34
1785,0.818632874,24.57
1786,0.821619175,24.48
1787,0.824655067,22.67
1788,0.827741417,21.57
1789,0.830879119,20.61
1790,0.834069236,20.35
1791,0.837313164,24.34
1792,0.840612086,27.1
1793,0.843967611,27.75
1794,0.847381429,27.86
1795,0.850855117,25.69
1796,0.854390654,22.5
1797,0.85798975,23.46
1798,0.861654596,25.51
1799,0.86538706,26.38
1800,0.869189138,26.63
1801,0.873063012,27.09
1802,0.877010627,26.99
1803,0.881033876,24.18
1804,0.88513487,22.33
1805,0.88931547,19.93
1806,0.893577467,18.04
1807,0.897922846,18.49
1808,0.902353325,19.71
1809,0.906870685,20.53
1810,0.911476753,21.53
1811,0.916173512,23.95
1812,0.920962583,24.68
1813,0.925846057,24.94
1814,0.930825927,25.41
1815,0.935904248,25.47
1816,0.941083155,25.12
1817,0.946364939,26.6
1818,0.951752142,25.57
1819,0.957247003,17.6
1820,0.962852099,17.25
1821,0.968569956,20.14
1822,0.974403224,22.28
1823,0.980354434,18.11
1824,0.986426185,15.75
1825,0.992620988,15.83
1826,0.998941405,14.07
1827,1.005389658,18.19
1828,1.011968071,20.55
1829,1.018678709,21.71
1830,1.025523608,23.7
1831,1.032504526,21.76
1832,1.039623228,20.01
1833,1.046880977,22.85
1834,1.054279187,20.64
1835,1.06181899,23.61
1836,1.069501162,24.17
1837,1.077326384,22.21
1838,1.085295341,12.23
1839,1.093408129,7.45
1840,1.101665085,7.49
1841,1.110066197,9.83
1842,1.118610967,8.68
1843,1.127299179,7.18
1844,1.136130105,9.74
1845,1.145102783,8.74
1846,1.154216138,9.69
1847,1.163468664,11.41
1848,1.172858683,5.5
1849,1.182383906,9.72
1850,1.192041841,10.73
1851,1.201829444,8.16
1852,1.211742845,8.84
1853,1.221777797,9.32
1854,1.231929216,9.67
1855,1.242191055,11.59
1856,1.252556367,10.53
1857,1.263017232,13.68
1858,1.273564371,14.89
1859,1.284187089,9.56
1860,1.294873227,7.41
1861,1.305609259,7.13
1862,1.316379796,10.88
1863,1.327167836,9.47
1864,1.337954359,10.63
1865,1.348718882,6.86
1866,1.359438734,3.55
1867,1.370089683,2.72
1868,1.38064598,-2.57
1869,1.391080065,0.09
1870,1.401363286,1.66
1871,1.41146571,-2.25
1872,1.42135722,-2.96
1873,1.431006594,-1.36
1874,1.440382632,1.11
1875,1.449454578,2.2
1876,1.458192381,2.7
1877,1.466566194,1.67
1878,1.474548242,0.97
1879,1.482111736,1.53
1880,1.489231912,3.49
1881,1.495886012,6.45
1882,1.502053564,8.83
1883,1.507716146,7.38
1884,1.512858217,0.57
1885,1.517466296,-4.9
1886,1.521530043,-5.28
1887,1.525041201,0.96
1888,1.527994481,4.44
1889,1.53038686,9.15
1890,1.532218055,8.61
1891,1.533490105,2.93
1892,1.534207658,0.35
1893,1.534377499,-0.69
1894,1.534008698,0.33
1895,1.533112613,-2.43
1896,1.531702453,-3.11
1897,1.529793761,-3.19
1898,1.527403658,-2.69
1899,1.524550611,-0.38
1900,1.521255276,3.73
1901,1.517539014,3.83
1902,1.513424581,6.51
1903,1.508935452,5.26
1904,1.504096129,4.33
1905,1.498930964,3.47
1906,1.493464763,2.18
1907,1.487722007,4.42
1908,1.481727112,6.75
1909,1.475503434,2.88
1910,1.469073859,1.06
1911,1.462459976,1.51
1912,1.455682104,0.75
1913,1.448759339,3.5
1914,1.441709388,3.09
1915,1.434548215,8.1
1916,1.427290299,6.82
1917,1.419948762,-0.98
1918,1.412535115,-0.52
1919,1.405059251,5.1
1920,1.397530079,3.05
1921,1.389954968,0.41
1922,1.382340507,0.53
1923,1.374692007,2.22
1924,1.367014224,4.26
1925,1.359311104,5.37
1926,1.351586168,10.16
1927,1.343842127,8.72
1928,1.336082003,0.38
1929,1.32830803,-3.52
1930,1.320522796,-2.73
1931,1.312728438,-0.53
1932,1.304927403,-0.11
1933,1.297122153,-2.25
1934,1.289315321,-1.14
1935,1.281509378,0.61
1936,1.273707379,1.81
1937,1.265912251,0.7
1938,1.25812705,0.43
1939,1.250355168,-8.71
1940,1.242599726,-11.32
1941,1.234864246,-2.57
1942,1.227152109,1.92
1943,1.219466968,-5.84
1944,1.211812019,-10.98
1945,1.20419072,-7.2
1946,1.196606192,-6.33
1947,1.189061772,-1.54
1948,1.181560213,-10.01
1949,1.174104506,-18.24
1950,1.16669734,-16.64
1951,1.159340978,-5.41
1952,1.152037686,0.95
1953,1.144789555,7.76
1954,1.137598233,10.34
1955,1.130465139,1.71
1956,1.123391856,5.11
1957,1.11637912,5.56
1958,1.1094282,-7.82
1959,1.102539789,-7.34
1960,1.095714612,-2.34
1961,1.088952812,0.68
1962,1.082255212,3.26
1963,1.075621838,-1.97
1964,1.069053303,5.63
1965,1.062549748,-2.38
1966,1.056111634,-4.47
1967,1.049739334,-0.86
1968,1.04343307,-2.12
1969,1.037193347,-2.94
1970,1.031020549,1.29
1971,1.024915208,0.8
1972,1.018877588,0.75
1973,1.012908399,5.73
1974,1.007007772,4.9
1975,1.001176254,-3.99
1976,0.995414078,-0.34
1977,0.989721233,1.96
1978,0.984098115,-3.38
1979,0.978544544,-1.08
1980,0.97306025,0.7
1981,0.967645185,-2.82
1982,0.962298946,-11.07
1983,0.957021242,-8.14
1984,0.951811303,-5.73
1985,0.946668831,-1.96
1986,0.941593089,1
1987,0.936583676,4.33
1988,0.931639926,5.86
1989,0.926761459,2.91
1990,0.92194801,3.56
1991,0.917199341,10.36
1992,0.912515326,14.88
1993,0.907896047,6.07
1994,0.903341781,3.4
1995,0.898852923,4.13
1996,0.894429944,3.41
1997,0.89007344,4.43
1998,0.885784203,6.92
1999,0.881563051,6.27
2000,0.87741065,6.92
2001,0.873327727,5.99
2002,0.869315099,9.14
2003,0.865373292,8.37
2004,0.861502696,4.99
2005,0.857703686,6.52
2006,0.853976553,12.4
2007,0.850321098,12.25
2008,0.846737222,9.1
2009,0.843224634,2.35
2010,0.839783002,3.09
2011,0.836412061,7.16
2012,0.833111324,9.18
2013,0.8298804,10.52
2014,0.826719073,11.22
2015,0.823627342,13.43
2016,0.820604872,16.29
2017,0.817652112,17.01
2018,0.814769111,15.77
2019,0.811956444,12.54
2020,0.809214375,16.15
2021,0.806543513,12.55
2022,0.803944631,9.21
2023,0.801418093,6.17
2024,0.798964663,6.08
2025,0.796584785,14.89
2026,0.794278746,17.76
2027,0.792046785,15.5
2028,0.789889141,8.63
2029,0.787805438,10.21
2030,0.785795645,13.82
2031,0.783859226,18.05
2032,0.781995464,16.96
2033,0.780203635,14.25
2034,0.778482713,14.85
2035,0.776831497,13.62
2036,0.775248717,11.57
2037,0.773732928,9.11
2038,0.772282487,12.93
2039,0.770895741,15.24
2040,0.769570833,17.37
2041,0.768305898,16.01
2042,0.767098931,14.33
2043,0.765947705,13.92
2044,0.764850232,14.84
2045,0.763804186,17.11
2046,0.762807169,16.49
2047,0.761856935,17.84
2048,0.760951129,18.43
2049,0.760087328,12.57
2050,0.759262963,11.06
2051,0.75847577,9.95
2052,0.757723321,11.19
2053,0.75700315,13.69
2054,0.756313015,16.6
2055,0.755650596,20.24
2056,0.755013553,22.21
2057,0.754399771,21.69
2058,0.753807285,21.29
2059,0.753233985,15.97
2060,0.752678145,14.53
2061,0.752137748,20.36
2062,0.751611384,22.69
2063,0.751097224,22.67
2064,0.750594242,24.51
2065,0.750100732,22.89
2066,0.749615848,22.44
2067,0.74913842,23.51
2068,0.74866756,22.09
2069,0.748202611,21.04
2070,0.747742978,20.72
2071,0.747288287,22.25
2072,0.746838245,20.89
2073,0.746392944,19.24
2074,0.745952335,21.11
2075,0.745516891,24.3
2076,0.745087071,22.81
2077,0.744663683,22.29
2078,0.74424768,21.4
2079,0.74384018,22.39
2080,0.743442611,21.04
2081,0.743056509,19.53
2082,0.742683747,18.99
2083,0.742326227,16.48
2084,0.74198615,17.86
2085,0.741665791,20.65
2086,0.741367508,22.74
2087,0.741093977,20.97
2088,0.740847756,21.47
2089,0.740631358,21.9
2090,0.74044757,20.23
2091,0.740298835,20.58
2092,0.74018784,22.36
2093,0.740116732,23.47
2094,0.740087926,22.36
2095,0.740103369,22.67
2096,0.740164881,24.72
2097,0.740273882,24.32
2098,0.740431677,25.27
2099,0.740639193,25.83
2100,0.740897027,26.59
2101,0.7412056,26.38
2102,0.74156481,26.95
2103,0.741974598,26.15
2104,0.74243461,26.02
2105,0.742944094,26.46
2106,0.743502416,25.63
2107,0.744108742,24.93
2108,0.74476222,24.55
2109,0.745462011,25.6
2110,0.746207356,27.74
2111,0.746997313,25.72
2112,0.747831334,24.41
2113,0.748708898,25.79
2114,0.749629292,26.31
2115,0.750592362,24.83
2116,0.751597686,23.95
2117,0.75264494,25.98
2118,0.753734025,27.63
2119,0.754864817,29.23
2120,0.756037149,29.32
2121,0.757251078,27.53
2122,0.758506412,23.32
2123,0.759803306,21.42
2124,0.76114169,22.21
2125,0.762521679,22.78
2126,0.76394338,23.7
2127,0.76540688,25.24
2128,0.766912466,26.34
2129,0.768460328,25.36
2130,0.770050715,23.94
2131,0.771684034,22.9
2132,0.773360615,22.75
2133,0.775080838,23.65
2134,0.776845092,24.71
2135,0.778653768,25.33
2136,0.780507147,26.12
2137,0.782405637,26.08
2138,0.784349485,25.11
2139,0.786338611,25.79
2140,0.788373476,24.96
2141,0.790453922,24.61
2142,0.792579786,25.54
2143,0.794751043,26.18
2144,0.796967403,26.37
2145,0.799228468,25.24
2146,0.801533997,23.44
2147,0.803883699,23.71
2148,0.806277058,25.27
2149,0.808713712,26.65
2150,0.81119339,26.38
2151,0.813716005,26.3
2152,0.816281199,26.01
2153,0.818889098,23.76
2154,0.82153964,22.17
2155,0.824233234,20.93
2156,0.826970073,20.95
2157,0.829750728,22.51
2158,0.832575717,23.39
2159,0.835445913,21.66
2160,0.838362168,21.91
2161,0.841325446,23
2162,0.844336781,21.55
2163,0.847397447,22.52
2164,0.850508755,23.31
2165,0.853672028,24.44
2166,0.856888652,23.8
2167,0.860160367,20.8
2168,0.863488745,23.08
2169,0.866875589,21.56
2170,0.870322753,20.65
2171,0.87383228,23.23
2172,0.877406348,26.79
2173,0.881047227,26.74
2174,0.884757242,26.76
2175,0.8885392,25.42
2176,0.892395594,22.13
2177,0.896329273,24.6
2178,0.900343342,25.92
2179,0.904440777,24.87
2180,0.908624768,24.67
2181,0.91289854,24.87
2182,0.917265366,25.35
2183,0.921728454,25.21
2184,0.926291233,24.54
