cases
0.240742036
0.192593629
0.154074903
0.123259923
0.377407938
0.30192635
0.24154108
0.193232864
0.154586291
0.123669033
0.098935226
0.079148181
0.063318545
0.050654836
0.040523869
0.243539095
0.194831276
0.155865021
0.124692017
0.099753613
0.079802891
0.063842313
0.05107385
0.04085908
0.032687264
0.026149811
0.020919849
0.016735879
0.013388703
0.010710963
0.00856877
0.006855016
0.005484013
0.00438721
0.003509768
0.002807815
0.002246252
0.001797001
0.001437601
0.552910081
0.982348065
0.785878452
0.628702761
0.502962209
0.402369767
0.321895814
0.257516651
0.206013321
0.164810657
0.131848525
0.10547882
0.084383056
0.420586445
0.702169156
0.901935325
3.66778826
5.926910608
11.65802849
20.50302279
27.86097823
40.83302258
53.41219807
52.66309845
44.17563876
36.74467101
31.41203681
26.73616945
24.41411556
26.12529245
27.89743396
29.46904717
35.46165773
58.46962619
66.40006095
63.45126876
62.83489501
58.91921601
56.3981328
52.89872624
51.76968099
49.5095248
43.97001984
36.57121587
29.7672727
23.81381816
19.85113453
16.33876762
13.0710141
10.45681128
9.386589021
8.017471217
7.009176974
6.154741579
5.084533263
4.067626611
5.074101288
4.616561031
3.693248825
2.95459906
2.981379248
2.385103398
3.760282719
5.001186175
7.94026894
25.66091515
57.70125212
91.4232217
138.3921774
310.1140619
481.6153095
609.6599276
665.7875821
637.1764657
572.0709725
475.204858
384.5022464
308.7684171
248.6582537
199.774483
160.6383064
129.9731451
105.0772361
86.79954886
70.01499909
56.68847927
45.35078342
38.04862673
30.96600139
24.77280111
19.81824089
17.65043271
14.71874617
13.58113693
12.35812955
9.886503638
9.149042911
7.797634328
6.681407463
5.34512597
4.276100776
3.871040621
3.096832497
2.950665997
3.121332798
2.497066238
1.997652991
2.636722393
2.109377914
2.345222331
1.876177865
1.500942292
2.501253834
4.691283067
6.354806453
5.894325163
6.75560013
6.268720104
7.553336083
8.199548867
9.014839093
17.32089127
33.78343302
49.29762642
69.03080113
110.9509609
165.4425687
181.634055
184.780924
191.5346192
218.7577753
258.4892203
288.4156962
328.271557
316.1267456
333.7431965
312.6416772
296.4672417
265.9011934
236.5995547
207.0402438
174.622155
142.726644
115.0503552
92.97468417
74.37974733
59.50379787
47.60303829
38.08243064
30.46594451
24.37275561
20.68422449
16.54737959
13.23790367
10.59032294
8.472258349
6.777806679
6.183645343
5.779236275
5.52178902
5.451211216
4.360968973
3.488775178
3.755100143
3.004080114
2.403264091
