date,MEAN,MAX,MIN,RH
2019/11/19,5.48,10.4,1.7,79.35986186
2019/11/20,6,13.12,0.98,76.05695633
2019/11/21,8.39,13.52,3.33,79.68474683
2019/11/22,-1.45,3.01,-5.58,61.6380027
2019/11/23,-0.11,6.61,-3.57,67.88993355
2019/11/24,3.79,10.97,0.24,72.1628413
2019/11/25,5.59,10.84,1.87,70.6018395
2019/11/26,2.73,6.4,0.26,78.13091887
2019/11/27,2.35,5.74,-0.09,80.09890392
2019/11/28,-2.24,0.25,-4.86,74.68837888
2019/11/29,0.23,1.9,-0.81,86.43588442
2019/11/30,3.29,6.93,1.23,92.87163116
2019/12/1,1.68,5.56,-0.56,81.60310823
2019/12/2,-2.56,1.33,-6.27,68.81494862
2019/12/3,1.36,8.26,-2.71,66.94550028
2019/12/4,3.57,8.76,0.61,69.8239976
2019/12/5,2.91,11.06,-2.34,79.8905663
2019/12/6,0.62,5.99,-2.67,72.93942191
2019/12/7,-0.31,6.39,-4.24,68.05233829
2019/12/8,3.75,8.4,0.69,72.26074853
2019/12/9,1.27,5.52,-6.54,82.99992861
2019/12/10,-8.27,-5.67,-10.17,52.0212429
2019/12/11,-6.9,-3.6,-10.01,53.57443023
2019/12/12,-0.71,5.51,-6.02,63.81536441
2019/12/13,-1.8,3.81,-5.61,77.73403678
2019/12/14,-3.92,-0.16,-6.89,71.80776402
2019/12/15,-8.71,-5.5,-11.11,56.9494205
2019/12/16,-6.03,-1.63,-9.11,67.81595382
2019/12/17,-4.42,0.98,-7.81,73.58244596
2019/12/18,-6,-0.79,-10.57,57.99551571
2019/12/19,-1.3,6.66,-5.2,59.59869355
2019/12/20,1.26,6.44,-1.45,66.01968184
2019/12/21,0.94,8.58,-3.34,76.00663964
2019/12/22,3.2,9.59,-0.01,75.4564339
2019/12/23,3.29,9.14,-0.66,80.12204166
2019/12/24,4.42,10.75,1.33,81.51047812
2019/12/25,6.95,13.03,4.15,78.29921424
2019/12/26,4.28,8.66,1,83.14688811
2019/12/27,-0.34,4.6,-4.27,76.81321002
2019/12/28,2.74,7.65,-0.33,90.07945217
2019/12/29,6.97,10.26,3.02,88.96892074
2019/12/30,-1.42,2.74,-3.51,70.45793576
2019/12/31,-2.4,0.94,-4.42,66.38316847
2020/1/1,-0.6,7.06,-4.52,67.41787102
2020/1/2,3.84,7.45,0.63,77.18094712
2020/1/3,0.95,4.52,-1.8,82.28732998
2020/1/4,-0.94,2.34,-3.77,73.91342692
2020/1/5,1.91,6.72,-1.64,63.10398467
2020/1/6,-0.34,4.47,-4.05,66.25050521
2020/1/7,-0.12,4.41,-3.52,68.19851325
2020/1/8,-4.74,0.64,-9.24,48.35232992
2020/1/9,3.71,10.94,-2.92,58.17932135
2020/1/10,-0.71,5.73,-3.96,78.26844805
2020/1/11,-6.47,-2.41,-9.02,66.20653024
2020/1/12,-6.33,-1.69,-9.81,65.3924592
2020/1/13,-2.62,1.72,-5.66,85.28346003
2020/1/14,-0.15,2.75,-3.44,84.24256614
2020/1/15,-2.98,0.32,-7.1,82.18138576
2020/1/16,-12.31,-5.11,-16.9,51.94289283
2020/1/17,-8.35,-3.32,-12.1,59.76461292
2020/1/18,-5.22,0.38,-13.82,83.66863704
2020/1/19,-16.13,-12.52,-18.87,67.75963858
2020/1/20,-15.99,-11.58,-19.13,74.00635371
2020/1/21,-13.63,-5.4,-18.66,77.23214216
2020/1/22,-2.09,0.33,-5.9,80.8812167
2020/1/23,-0.22,0.66,-0.97,94.73146605
2020/1/24,-0.66,0.31,-1.44,93.94785367
2020/1/25,-1.79,-0.45,-3,90.3193682
2020/1/26,-3.4,0.08,-6.22,91.63777096
2020/1/27,-2.4,-0.24,-4.49,91.08869793
2020/1/28,-3.56,-1.47,-5.2,88.41519971
2020/1/29,-5.17,-2.54,-7.19,87.31467619
2020/1/30,-3.57,-0.52,-5.66,88.95380562
2020/1/31,-1.12,1.65,-3.21,92.47533884
2020/2/1,0.28,3.56,-2.33,89.75109743
2020/2/2,4.75,9.63,1.51,73.0374073
2020/2/3,0.37,5.69,-2.93,84.68106856
2020/2/4,-3.07,0.98,-6.13,68.75527776
2020/2/5,-5.23,-2.06,-7.71,61.14223499
2020/2/6,-5.51,0.24,-10.08,65.27726434
2020/2/7,-3.71,-0.34,-6.67,65.86663709
2020/2/8,-5.91,-0.31,-10.33,72.19261383
2020/2/9,-1.26,3.31,-5.22,78.00112449
2020/2/10,-4.57,2.04,-9.9,76.12713301
2020/2/11,-2.98,1.5,-6.2,70.07130457
2020/2/12,-1.69,2.42,-5.65,71.92991823
2020/2/13,-13.27,-2.87,-19.57,61.33851075
2020/2/14,-15.51,-5.46,-22.19,49.59391571
2020/2/15,-2.62,5.11,-7.32,59.48080543
2020/2/16,-1,6.29,-6.76,72.12448981
2020/2/17,1.52,6.23,-0.83,83.33777641
2020/2/18,-1.32,3.49,-5.37,73.44795417
2020/2/19,-7.44,-1.99,-11.11,63.5489176
2020/2/20,-10.98,-4.64,-16.92,49.62976224
2020/2/21,-4.85,5.52,-10.46,44.93247932
2020/2/22,1.62,9.95,-3.12,56.83095244
2020/2/23,4.42,12.73,-1.45,68.13074332
2020/2/24,1.96,8.24,-2.12,72.11982077
2020/2/25,1.01,3.94,-1.27,67.52549398
2020/2/26,-1.67,1.6,-4.75,59.17511669
2020/2/27,-2.77,2.54,-6.76,55.52171662
2020/2/28,-1.55,3.06,-5.25,60.6590032
2020/2/29,-0.96,9.34,-7.4,62.29194878
2020/3/1,7.37,14.24,2.47,62.04076566
2020/3/2,2.76,9.67,-2.05,68.11844979
2020/3/3,4.12,10.95,-0.71,58.98990251
2020/3/4,4.91,11.35,-1.25,60.48307808
2020/3/5,6.51,10.5,3.64,50.96417989
2020/3/6,2.37,7.91,-2.38,55.32221837
2020/3/7,5.75,15.69,0.56,47.56125503
2020/3/8,11.69,18.76,7.25,45.23169782
2020/3/9,9.2,16.44,3.83,75.32948634
2020/3/10,2.76,9.64,-2.41,73.73217636
2020/3/11,6.15,12.95,0.71,77.89450365
2020/3/12,9.55,15.15,6.32,75.96933195
2020/3/13,4.11,9.66,-1.32,48.27610823
2020/3/14,1.66,6.39,-0.9,64.63442034
2020/3/15,0.06,3.5,-2.69,71.57582838
2020/3/16,2.2,5.75,0.14,77.30202611
2020/3/17,3.43,8.41,-1.88,68.97536878
2020/3/18,5.99,9.3,4.32,83.65860987
2020/3/19,9.22,14.01,6.61,95.83013987
2020/3/20,2.11,10.66,-2.96,66.3159867
2020/3/21,-0.62,5.02,-4.55,50.8365436
2020/3/22,1.12,5.05,-1.39,68.78285865
2020/3/23,3.22,8.38,0.4,86.06413024
2020/3/24,6.25,11.65,3.05,79.42015719
2020/3/25,8.38,14.92,4.2,82.39110029
2020/3/26,8.88,13.6,5.47,84.41645639
2020/3/27,8.87,13.2,5.37,82.2269917
2020/3/28,11.02,17.06,7.96,89.00673719
2020/3/29,9.04,15.64,4.52,61.035237
2020/3/30,8.51,15.87,0.86,50.48658419
2020/3/31,8.24,14.17,2.61,58.84804811
2020/4/1,8.41,16.56,2.12,66.10594608
2020/4/2,11.9,17.59,7.14,65.05031694
2020/4/3,5.42,12.97,-0.53,73.9076724
2020/4/4,1.71,9.74,-4.23,60.52500409
2020/4/5,5.85,14.33,-1.28,58.9165055
2020/4/6,10.59,16.99,6.16,76.30335905
2020/4/7,17.08,24.76,12.56,77.86544514
2020/4/8,14.81,22.47,8.49,70.29742659
2020/4/9,6.97,13.3,2.79,40.49146047
2020/4/10,3.45,10.6,-2.34,45.83431774
2020/4/11,9.32,16.88,4.08,55.89913846
2020/4/12,8.73,15.99,2.79,84.69092546
2020/4/13,0.65,6.15,-3.53,51.65288563
2020/4/14,0.3,4.89,-4.24,40.96182143
2020/4/15,0.58,5.54,-5.1,50.08111287
2020/4/16,1.17,6.54,-3.15,53.85190145
2020/4/17,2.44,7.28,-0.78,69.48148354
2020/4/18,6.41,17.02,0.17,57.47738609
2020/4/19,10.25,16.3,4.94,54.7951368
2020/4/20,9.64,17.76,2.33,55.10443069
2020/4/21,9.48,16.26,2.74,47.42337806
2020/4/22,14.12,22.72,8.13,52.57691937
2020/4/23,14.61,20.88,8.02,70.2576552
2020/4/24,12.92,18.78,8.46,73.53464719
2020/4/25,11.58,16.5,6.72,68.4046391
2020/4/26,11.68,18.9,4.53,63.92220496
2020/4/27,15.18,22.87,10.13,58.67255556
2020/4/28,16.84,22.6,12.23,70.46329212
2020/4/29,12.07,17.86,8.72,66.50244872
2020/4/30,13.2,19.29,7.56,51.77246472
2020/5/1,15.5,24.06,8.73,55.46138518
2020/5/2,18.27,23.61,14.2,59.12429708
2020/5/3,16.39,22.35,10.21,50.3734545
2020/5/4,13.15,20.76,9.07,58.44167348
2020/5/5,9.62,13.49,7.09,78.01026474
2020/5/6,9.85,15.79,4.96,67.5600248
2020/5/7,11.54,16.99,5.56,56.44971221
2020/5/8,9.53,14.24,5.28,45.89294553
2020/5/9,8.79,17.16,0.74,45.53774906
2020/5/10,8.84,14.11,4.84,57.53220531
2020/5/11,7.57,12.12,2.78,48.24257125
2020/5/12,9.04,14.78,3.84,47.53891635
2020/5/13,10.44,14.8,6.45,65.58606751
2020/5/14,15.55,22.45,11.73,85.33514321
2020/5/15,17.23,22.28,12.77,66.76558841
2020/5/16,16.69,22.51,11.18,67.63469567
2020/5/17,15.01,19.14,12.46,84.71870721
2020/5/18,12.71,15.9,11.01,78.5971917
2020/5/19,13.81,18.36,11.01,76.37244214
2020/5/20,16.17,19.32,13.62,76.90994224
2020/5/21,16.16,18.87,13.33,75.65075447
2020/5/22,16.92,21.36,13.7,77.28252504
2020/5/23,18.67,23.75,15.63,80.04389036
2020/5/24,21.22,28.16,15.75,76.82054196
2020/5/25,21.45,26.47,17.79,83.04504594
2020/5/26,21.22,25.42,18.22,85.3915017
2020/5/27,20.7,24.33,17.77,82.1737442
2020/5/28,20.13,23.64,17.41,80.80985684
2020/5/29,17.14,21.72,12.43,58.76436563
2020/5/30,16.01,21.14,10.23,63.74163451
2020/5/31,16.74,22.25,12.12,65.33732974
2020/6/1,20.9,27.9,16.59,63.96445246
2020/6/2,25.02,30.88,20.09,65.32409676
2020/6/3,24.9,29.73,19.98,71.14265165
2020/6/4,24.04,30,18.74,70.89250371
2020/6/5,24.62,29.87,20.26,71.57950091
2020/6/6,23.8,29.12,18.87,63.14540724
2020/6/7,24.91,30.33,20.08,62.63826745
2020/6/8,26.23,30.8,21.91,60.53540004
2020/6/9,24.14,28.69,21.49,69.32856913
2020/6/10,19.67,24.83,15.38,74.15167017
2020/6/11,19.9,26.57,13.88,49.77179661
2020/6/12,21.75,28.5,13.98,56.474968
2020/6/13,20.84,27.32,15.44,59.98859082
2020/6/14,20.19,26.16,15,60.2265522
2020/6/15,22.22,27.85,17.36,56.66793864
2020/6/16,23.25,28.47,17.94,55.90279798
2020/6/17,23.57,28.97,17.98,57.04397216
2020/6/18,24.46,29.5,19.61,60.04118682
2020/6/19,22.47,27.08,19.16,74.30456458
2020/6/20,21.63,25.72,18.58,79.79807884
2020/6/21,22.76,28.93,17.58,76.15004367
2020/6/22,21.94,26.78,19.7,82.17459281
2020/6/23,19.37,22.82,15.31,67.70523915
2020/6/24,19.57,24.95,13.63,65.1851514
2020/6/25,21.79,28.79,15.05,63.99811786
2020/6/26,25.13,29.43,21.85,67.17519708
2020/6/27,24.19,28.71,19.66,78.7305996
2020/6/28,24.92,30.03,19.92,77.77699396
2020/6/29,26.38,29.92,22.76,75.88477716
2020/6/30,25.69,29.34,22.39,78.8021637
2020/7/1,24.25,28.11,20.73,81.35337244
2020/7/2,24.97,29.67,20.56,76.40775998
2020/7/3,25.53,29.82,20.61,70.86376552
2020/7/4,25.38,29.86,19.91,69.31180351
2020/7/5,25.81,30.46,20.34,68.62500528
2020/7/6,26.28,30.68,20.87,67.62058529
2020/7/7,26.7,31.5,21.54,71.25712667
2020/7/8,27.54,32.57,22.7,68.54492598
2020/7/9,26.38,31.4,23.06,72.2563845
2020/7/10,24.44,29.84,19.04,69.69231791
2020/7/11,24.99,30.03,20.66,72.27340454
2020/7/12,23.38,28.25,18.31,67.70682892
2020/7/13,23.84,29.47,18.28,65.77418314
2020/7/14,25.27,30.41,21.32,65.74776366
2020/7/15,22.39,27.48,19.74,79.70457604
2020/7/16,21.86,28.2,16.06,76.29304561
2020/7/17,25.36,31.46,20.25,75.53435451
2020/7/18,28.33,33.15,24.69,72.56030855
2020/7/19,26.9,32.04,22.46,65.48126137
2020/7/20,23.15,27.9,19.22,69.04568935
2020/7/21,22.45,26.46,19.47,80.51360085
2020/7/22,22.75,27.14,18.29,75.05695628
2020/7/23,22.82,28.51,17.46,70.5716906
2020/7/24,25.49,31.09,20.67,71.12024371
2020/7/25,27.51,32.01,23.43,71.23230021
2020/7/26,27.7,31.78,24.52,74.36479482
2020/7/27,24.47,28.76,20.78,72.26918104
2020/7/28,23.79,29.4,18.2,63.83009606
2020/7/29,24.97,29.51,20.37,71.86697943
2020/7/30,23.83,27.32,20.67,73.33613845
2020/7/31,22.45,26.11,18.52,63.2041231
2020/8/1,22,26.46,17.05,65.92590242
2020/8/2,21.79,25.52,18.65,69.5698026
2020/8/3,18.93,22.96,14.64,61.81967314
2020/8/4,18.05,22.38,13,58.8326871
2020/8/5,18.95,23.73,14.52,63.60700694
2020/8/6,20.84,25.9,16.69,67.61549521
2020/8/7,23.16,28.64,18.92,69.79405908
2020/8/8,25.15,29.94,21.59,72.79684242
2020/8/9,26.29,31.21,22.05,75.50030024
2020/8/10,25.91,30.33,22.97,75.67004649
2020/8/11,22.75,27.9,16.91,64.45913024
2020/8/12,23.87,29.38,18.89,69.97599384
2020/8/13,25.44,30.21,20.85,70.19046222
2020/8/14,25.39,30.4,20.24,68.24302999
2020/8/15,23.32,28.67,18.76,67.56593917
2020/8/16,22.72,29.08,16.83,58.85789451
2020/8/17,23.24,27.51,18.89,63.09944279
2020/8/18,21.06,26.07,15.33,57.30948873
2020/8/19,21.3,27.27,15.02,59.39680916
2020/8/20,22.44,28.36,16.8,58.86586056
2020/8/21,23.67,30.23,17.65,58.7479154
2020/8/22,25.13,30.9,19.58,61.16151342
2020/8/23,26.38,32.71,20.72,62.03134872
2020/8/24,27.9,34.23,22.17,58.87524933
2020/8/25,28.34,33.94,22.67,55.48393664
2020/8/26,28.36,33.64,23.3,52.97050796
2020/8/27,28.02,32.94,23.31,58.42875941
2020/8/28,27.53,32.97,22.8,65.45328882
2020/8/29,23.48,29.29,18.54,54.63358868
2020/8/30,20.73,26.3,15.08,51.70122005
2020/8/31,21.42,25.46,17.37,60.01069952
2020/9/1,19.18,24.5,14.55,62.08330523
2020/9/2,21.97,29.09,16.33,64.74337621
2020/9/3,22.44,27.14,19.27,51.71514109
2020/9/4,19.57,27,12.65,46.00674922
2020/9/5,22.21,29.22,15.95,50.27114767
2020/9/6,26.34,32.83,22.11,56.96739208
2020/9/7,22.34,30.65,17.14,50.84185407
2020/9/8,13.32,20.09,10.85,76.70372875
2020/9/9,10.38,11.76,9.34,88.05292687
2020/9/10,10.4,12.44,9.22,90.04513121
2020/9/11,13.26,16.35,11.45,91.21939445
2020/9/12,16.88,20.64,14.07,86.3099381
2020/9/13,17.08,23.44,11.51,76.3028054
2020/9/14,18.82,25.17,12.72,75.55269974
2020/9/15,20.13,26.27,14.86,72.8144481
2020/9/16,20.53,25.55,15.92,73.26157666
2020/9/17,16.87,22.03,11.71,62.83314738
2020/9/18,14.37,18.9,9.67,56.75469992
2020/9/19,14.78,20.27,10.03,61.11778601
2020/9/20,16.46,22.73,11.68,55.33373902
2020/9/21,18.01,24.64,12.7,56.49614263
2020/9/22,19.4,25.76,13.58,67.22688542
2020/9/23,19.53,25.05,14.16,71.7243627
2020/9/24,20.32,25.92,16.11,72.14992038
2020/9/25,21.51,28.15,16.58,68.49747814
2020/9/26,23.15,29.65,18.1,63.97278716
2020/9/27,20.04,27.38,15.11,54.85773374
2020/9/28,13.76,17.28,11.05,63.61176129
2020/9/29,13.07,19.45,8.49,56.17853815
2020/9/30,15.82,19.19,12.78,44.76889627
2020/10/1,12.01,16.05,9.27,46.1201179
2020/10/2,9.47,13.4,5.03,55.85875623
2020/10/3,9.66,12.78,7.14,66.24584495
2020/10/4,9.05,13.71,4.27,62.40578237
2020/10/5,11.92,20.81,7.09,54.31307151
2020/10/6,17.11,24.84,10.72,54.97774266
2020/10/7,19.46,24.47,14.57,48.71634571
2020/10/8,16.68,23.3,10.93,49.38442021
2020/10/9,20.76,28.15,16.62,57.12089039
2020/10/10,20.49,25.49,15.35,59.39422778
2020/10/11,19.38,26.34,14.77,62.95457027
2020/10/12,17.59,23.53,11.81,51.44011223
2020/10/13,14.77,19.5,11.18,38.08000862
2020/10/14,15.18,22.48,9.72,44.93073828
2020/10/15,10.92,18.24,6.53,38.48889596
2020/10/16,7.69,11.99,3.88,38.60223494
2020/10/17,11.82,18.56,7.12,37.57641218
2020/10/18,7.09,14.52,3.04,54.40744173
2020/10/19,3.59,5.87,1.6,51.86760624
2020/10/20,3.53,7.25,1,74.03942136
2020/10/21,6.32,10.18,2.97,80.50795741
2020/10/22,10,16.55,6.18,87.30220219
2020/10/23,5.57,11.97,2.91,78.41536195
2020/10/24,1.18,4.6,-3.02,62.63736736
2020/10/25,1.64,3.56,0.32,64.92292697
2020/10/26,-1.02,1.51,-3.51,65.73641525
2020/10/27,-1.08,3.12,-4.29,53.83905753
2020/10/28,2.59,10.95,-1.69,56.0624575
2020/10/29,4.1,7.08,1.79,68.41184118
2020/10/30,3.4,9.36,-0.74,64.0862371
2020/10/31,8.23,16.74,3.7,63.42447719
2020/11/1,5.85,13.61,0.86,41.14618691
2020/11/2,4.32,14.16,-1.33,49.41931375
2020/11/3,10.45,20.51,4.72,64.90073339
2020/11/4,14.04,20.74,9.04,63.76406866
2020/11/5,14.13,20.58,8.76,65.41854478
2020/11/6,14.03,21.8,9.43,73.7856717
2020/11/7,16.33,21.05,12.57,72.93030443
2020/11/8,17.23,21.97,14.25,70.86638864
2020/11/9,18.36,21.14,13.51,76.56053391
2020/11/10,8.72,14.69,3.7,85.45319639
2020/11/11,1.98,9.38,-2.66,65.29759405
2020/11/12,4.04,9.53,0.04,70.23104415
2020/11/13,-0.6,6.66,-5.66,59.22973664
2020/11/14,4.36,11.69,0.48,64.88808333
2020/11/15,6.48,11.24,3.15,63.00403703
2020/11/16,4.27,11.98,-1.12,51.51364468
2020/11/17,2.47,8.48,-2.83,60.21799261
2020/11/18,6.73,14.77,2.76,52.33346836
2020/11/19,14.2,18.74,11.67,48.44336303
2020/11/20,9.82,14.35,5.97,67.74376675
2020/11/21,4.29,8.12,0.86,66.81298981
2020/11/22,4.42,9.09,0.96,70.20716305
2020/11/23,1.47,5.59,-2.39,71.96836053
2020/11/24,3.44,6.36,1.08,88.59759853
2020/11/25,4.65,6.13,3.19,92.29453046
2020/11/26,3.72,8.74,0.52,77.94994449
2020/11/27,2.26,6.92,-1.34,73.14860403
2020/11/28,3.67,11.5,-0.29,64.24637015
2020/11/29,3.7,7.32,1.22,64.78043153
2020/11/30,-1.86,1.89,-5.03,50.30652286
2020/12/1,-2.79,3.63,-6.47,58.36377798
2020/12/2,-1.16,5.94,-5.24,60.00867042
2020/12/3,-0.64,5.39,-4.14,71.92314143
2020/12/4,1.33,7.64,-1.77,66.63655614
2020/12/5,0.76,6.7,-3.35,78.62340745
2020/12/6,0.59,4.44,-2.43,81.0281576
2020/12/7,0.53,4.92,-2.69,80.300616
2020/12/8,1.06,7.46,-2.54,76.93822461
2020/12/9,4.95,11.39,1.86,61.53128639
2020/12/10,4.55,12.43,-0.07,74.76888814
2020/12/11,3.35,6.9,1.81,84.05381168
2020/12/12,0.65,2.65,-1.06,83.65767845
2020/12/13,-4.02,-0.72,-7,78.93104148
2020/12/14,-6.07,-3.21,-8.73,67.05065207
2020/12/15,-6.17,-3.27,-8.26,56.40818088
2020/12/16,-5.46,-1.65,-8.24,68.10930218
2020/12/17,-4.78,0.45,-8.32,76.50668647
2020/12/18,-0.81,5.93,-5.52,77.78157312
2020/12/19,0.21,3.21,-2.71,75.7636147
2020/12/20,-1.05,5.2,-4.73,72.88757913
2020/12/21,4.02,8.44,1,59.27322567
2020/12/22,1.61,8.58,-4.11,60.49919055
2020/12/23,6.12,11.72,-3.52,61.0130862
2020/12/24,-9.83,-4.5,-12.96,48.84739921
2020/12/25,-10.69,-2.33,-14.69,46.35936391
2020/12/26,-3.45,2.4,-7.13,65.56690919
2020/12/27,-1.36,2.7,-3.64,75.99908625
2020/12/28,-3.46,-0.51,-6.23,64.64270895
2020/12/29,-5.08,-2.76,-7.27,68.79322195
2020/12/30,-2.9,-0.15,-5.35,84.92763959
2020/12/31,-8.04,-3.52,-11.71,80.42682168
2021/1/1,-6.5,-3.26,-8.92,85.08852184
2021/1/2,-8.03,-3.46,-12.41,86.74145748
2021/1/3,-6.92,-1.2,-10.91,89.76454907
2021/1/4,-2.65,1.83,-5.7,89.70938589
2021/1/5,-3.15,2.64,-8.95,83.48602703
2021/1/6,-0.85,1.78,-3.2,85.998879
2021/1/7,-1.35,0.69,-3.24,89.41601014
2021/1/8,-2.71,-0.82,-4.26,87.36466386
2021/1/9,-4.33,-2.33,-6.16,82.56469882
2021/1/10,-4.89,-1.15,-7.67,81.72364785
2021/1/11,-1.6,3.25,-4.32,82.49528359
2021/1/12,-0.31,5.7,-4.96,79.63635706
2021/1/13,2.14,7.63,-0.99,75.32216536
2021/1/14,2.32,4.61,0.24,78.35161263
2021/1/15,0.15,1.84,-1.12,82.85302194
2021/1/16,-1.4,0.6,-3.41,86.13146119
2021/1/17,-3.32,-0.41,-5.56,82.57538848
2021/1/18,-3.29,-0.79,-5.67,83.46790065
2021/1/19,-4.11,1.74,-9.26,80.76819904
2021/1/20,-4.86,5.37,-13.31,70.49338231
2021/1/21,1.27,5.22,-2.5,62.80274063
2021/1/22,-6.84,0.82,-11.57,61.76382682
2021/1/23,-8.05,-2.32,-12.45,55.1772957
2021/1/24,-2.36,-0.14,-4.15,72.40452725
2021/1/25,-4.76,-2.74,-6.45,81.74219197
2021/1/26,-6.37,-4.18,-8.26,83.45358911
2021/1/27,-10.28,-7.63,-12.48,81.32639821
2021/1/28,-12.33,-5.19,-17.81,81.48855331
2021/1/29,-5.94,-0.78,-8.82,82.66558954
2021/1/30,-0.59,1.42,-2.11,86.86331462
2021/1/31,-1,0.56,-2.06,90.24682178
2021/2/1,-3.31,-1.44,-5.26,86.18209513
2021/2/2,-5.32,-1.86,-8.4,86.62653301
2021/2/3,-4.4,2.97,-8.84,84.29210324
2021/2/4,-0.81,2.75,-6.3,83.09809421
2021/2/5,-9.68,-6.34,-12.37,69.95190643
2021/2/6,-14.07,-10.16,-17.62,71.71962143
2021/2/7,-21.16,-15.54,-26.64,69.11772635
2021/2/8,-19.07,-15.48,-22.23,73.95981368
2021/2/9,-20.16,-14.58,-25.67,74.26489685
2021/2/10,-16.23,-12.27,-19.33,72.8126392
2021/2/11,-17.22,-13.57,-20.63,72.1591284
2021/2/12,-19.73,-16.28,-23,71.28953746
2021/2/13,-19.74,-17.62,-21.2,68.52228291
2021/2/14,-22.43,-19.52,-24.25,66.56056541
2021/2/15,-23.04,-19.73,-26.05,66.90101348
2021/2/16,-22.23,-16.51,-27.67,71.44029411
2021/2/17,-18.73,-10.64,-24.69,76.62644963
2021/2/18,-13.53,-8.5,-18.55,81.37642835
2021/2/19,-12.38,-6.06,-17.88,81.27882085
2021/2/20,-10.45,-1.73,-17.09,84.39932782
2021/2/21,-3.12,0.28,-5.32,87.25690606
2021/2/22,-1.41,3.93,-5.28,83.33216711
2021/2/23,2.97,7.29,-1.37,76.69736151
2021/2/24,2.86,6.08,0.02,76.84731482
2021/2/25,-2.5,4.12,-8.44,77.97338717
2021/2/26,-0.5,6.6,-5.34,72.71951303
2021/2/27,2.92,9.72,-3.13,74.8548732
2021/2/28,4.14,7.49,1.16,80.18988321
2021/3/1,-2.58,2.26,-7.62,64.45254468
2021/3/2,-0.5,10.8,-7.71,64.1622264
2021/3/3,5.69,14.05,-1.77,60.81529218
2021/3/4,4.79,11.88,-1.41,68.96334997
2021/3/5,3.28,9.8,-2.63,60.24552895
2021/3/6,4.67,12.93,-1.57,62.97991944
2021/3/7,7.95,16.92,2.39,61.15967619
2021/3/8,11.05,17.96,4.85,53.19385082
2021/3/9,12.97,20.32,8.07,54.71187045
2021/3/10,16.27,20.9,13.13,67.36554144
2021/3/11,7.58,16.32,1.75,60.4071858
2021/3/12,4.93,10.79,-0.85,56.91212977
2021/3/13,6.4,13.6,0.67,57.01092349
2021/3/14,6.9,11.21,4.68,64.25922983
2021/3/15,3.25,7.15,1.07,76.0194136
2021/3/16,2.8,7.82,0.21,82.47536181
2021/3/17,3.82,7.51,1.86,84.53544914
2021/3/18,4.4,10.3,0.76,66.29916777
2021/3/19,3.96,10.92,-2.76,50.07176787
2021/3/20,5.63,14.26,-0.6,55.0180076
2021/3/21,10.37,17.16,6.26,54.20140892
2021/3/22,10.98,16.01,6.61,62.38523782
2021/3/23,10.42,13.68,8.33,81.3090509
2021/3/24,8.81,11.66,6.42,83.24976145
2021/3/25,6.22,9.88,2.29,74.8547981
2021/3/26,6.89,11.71,3.11,77.79263934
2021/3/27,9.05,14.02,5.66,77.97411783
2021/3/28,5.79,11.71,1.04,56.76331127
2021/3/29,10.22,20.44,4.22,50.09416201
2021/3/30,10.98,18.57,6.35,38.73694845
2021/3/31,2.91,7.98,-1.26,33.0988207
2021/4/1,0.6,6.98,-5.2,42.90076267
2021/4/2,5.2,14.69,-0.25,45.52246509
2021/4/3,12.83,20.75,7.13,47.33399461
2021/4/4,14.82,24.37,7,61.58917463
2021/4/5,18.59,24.65,13.99,63.86200647
2021/4/6,19.38,24.19,15.04,63.03754226
2021/4/7,17.56,21.84,14.41,76.13241171
2021/4/8,11.91,16.22,9.41,84.87873005
2021/4/9,10.52,15.33,8.19,80.65754105
2021/4/10,9.78,14.35,7.21,74.80431036
2021/4/11,9.81,15.83,4.86,65.95307115
2021/4/12,9.94,15.14,5.54,54.12283201
2021/4/13,7.17,12.4,2.63,49.03104573
2021/4/14,4.96,9.79,0.51,53.77467652
2021/4/15,5.77,9.75,1.15,65.5991297
2021/4/16,8.02,12.22,4.14,64.56833351
2021/4/17,9.34,14.55,5.05,61.63536766
2021/4/18,9.79,15.77,3.76,53.77020095
2021/4/19,6.21,14.21,2.41,56.70832991
2021/4/20,3.07,6.56,0.18,47.12092924
2021/4/21,2.77,7.62,-2.06,48.32207207
2021/4/22,5.76,13.92,-0.54,45.20785196
2021/4/23,9.56,13.79,6,55.32173299
2021/4/24,10,15.29,5.12,69.95369647
2021/4/25,8.55,15.55,3.33,56.7116039
2021/4/26,15.89,26.35,9.99,60.14738636
2021/4/27,20.36,26.56,15.32,64.05157078
2021/4/28,16.17,22.45,10.92,74.51151551
2021/4/29,15.56,21.18,9.55,60.84900945
2021/4/30,14.75,21.18,8.98,44.20398557
2021/5/1,19.54,28.27,13.63,41.98204009
2021/5/2,21.61,26.77,16.5,55.33770243
2021/5/3,17.84,23.24,15.01,79.56564701
2021/5/4,12.92,17.51,8.85,52.65451298
2021/5/5,11.31,17.18,4.79,47.92214383
2021/5/6,11.65,16.54,6.83,55.17279208
2021/5/7,12.13,17.25,6.76,42.64601964
2021/5/8,10.32,15.89,5.98,49.5080366
2021/5/9,8.81,14.6,4.98,68.00475126
2021/5/10,10.84,15.69,5.44,54.60228509
2021/5/11,10.3,15.13,4.82,49.35862841
2021/5/12,11.01,16.7,4,45.82616616
2021/5/13,12.55,18.61,5.65,43.99815706
2021/5/14,13.9,19.74,8.58,47.94800625
