Day,Beta,temp
1144,1.065185189,11.94
1145,1.065568566,18.83
1146,1.066020727,13.78
1147,1.066543102,3.5
1148,1.067137003,-0.28
1149,1.067803383,2.11
1150,1.068543315,5.72
1151,1.069357872,8.39
1152,1.070247889,5.28
1153,1.071213961,5.67
1154,1.072257042,5
1155,1.073377371,4.78
1156,1.074575186,10.06
1157,1.075850964,9.94
1158,1.077204704,3.17
1159,1.07863605,3.17
1160,1.080144882,4.17
1161,1.081730723,3.22
1162,1.08339262,1.33
1163,1.085129976,2.22
1164,1.086941361,2.39
1165,1.088825464,-0.5
1166,1.090780497,-5.33
1167,1.09280479,-4.5
1168,1.094896078,-2.28
1169,1.09705162,3.78
1170,1.099268675,-1.44
1171,1.101544142,-3.28
1172,1.103874683,-7.67
1173,1.106256127,-9.83
1174,1.10868454,-4.28
1175,1.111155033,-3
1176,1.113662958,-15.28
1177,1.116202474,-12.33
1178,1.118767977,-3.61
1179,1.121353269,0.78
1180,1.123951316,2.61
1181,1.126555085,2.56
1182,1.129157066,4.44
1183,1.131749034,5.5
1184,1.134322405,10.22
1185,1.136868119,1.33
1186,1.13937676,3.33
1187,1.141838312,3.17
1188,1.144242525,2.22
1189,1.146578312,3.67
1190,1.148834586,-0.11
1191,1.151000142,6
1192,1.153062582,3.67
1193,1.155010223,-7.39
1194,1.156830311,-10
1195,1.158510327,-14.56
1196,1.160037756,-11.44
1197,1.161399364,-9.78
1198,1.162582517,-0.72
1199,1.163574934,6.89
1200,1.164363861,7.33
1201,1.164937019,0.83
1202,1.165282607,-2.56
1203,1.165389299,-0.33
1204,1.165246487,0.22
1205,1.164844036,7.33
1206,1.16417253,6.89
1207,1.16322422,4.22
1208,1.161991596,6.28
1209,1.160468698,8.5
1210,1.158650994,12.61
1211,1.156535268,6.5
1212,1.154119372,4.83
1213,1.151403427,4.56
1214,1.148388624,5.39
1215,1.145078421,0.56
1216,1.141477585,-1.5
1217,1.137592554,0.83
1218,1.133432031,-0.5
1219,1.129006147,0.89
1220,1.124326706,5.89
1221,1.119407296,3.22
1222,1.114262819,-3.56
1223,1.108909607,-4
1224,1.103365421,-1.39
1225,1.097648978,2.78
1226,1.091780186,8.28
1227,1.085779309,11.5
1228,1.079667449,-1.89
1229,1.073466063,-7.33
1230,1.067196727,4.61
1231,1.060880899,12.94
1232,1.0545398,6.94
1233,1.048194408,2.83
1234,1.041864872,6.61
1235,1.035570741,2.5
1236,1.029330611,7
1237,1.023162127,14.33
1238,1.017081738,13.33
1239,1.011105061,10.33
1240,1.005245686,14.78
1241,0.999516487,15.17
1242,0.993929148,12.17
1243,0.988493323,10.89
1244,0.983218253,10.11
1245,0.978111386,-1.5
1246,0.973178685,2.83
1247,0.968425512,10
1248,0.963855863,16.61
1249,0.959472239,8.22
1250,0.955276728,1.39
1251,0.951270282,0.44
1252,0.947452784,9
1253,0.943823457,12.11
1254,0.940380871,15.17
1255,0.937122881,11.17
1256,0.934046745,8.83
1257,0.931149006,7.83
1258,0.928426087,1.72
1259,0.925873876,-0.17
1260,0.923487842,0.94
1261,0.92126298,-0.28
1262,0.9191944,-3.61
1263,0.9172768,-3.67
1264,0.915504634,2.72
1265,0.913872421,9.89
1266,0.912374198,5.22
1267,0.911004305,8
1268,0.90975678,14.39
1269,0.908625841,8.67
1270,0.907605529,3.44
1271,0.906689942,5.67
1272,0.905872941,18.61
1273,0.905149043,16.28
1274,0.904512167,12
1275,0.903956711,11.33
1276,0.903476834,11
1277,0.903067112,10.72
1278,0.902722001,13.17
1279,0.902436197,6.61
1280,0.902204335,8.78
1281,0.902021289,12.78
1282,0.901881754,14.61
1283,0.901781201,13
1284,0.901714623,8.83
1285,0.901677251,9.06
1286,0.901664793,9.06
1287,0.901672602,14.94
1288,0.901696622,20.11
1289,0.901732862,19.11
1290,0.901777029,11.06
1291,0.901825607,13.89
1292,0.901874959,20.11
1293,0.901921451,21.28
1294,0.901961863,23.78
1295,0.901993096,17.94
1296,0.90201211,16.83
1297,0.902016163,18.78
1298,0.902002573,23.17
1299,0.901968896,20.61
1300,0.90191257,11.28
1301,0.901831865,12.28
1302,0.901724696,13.67
1303,0.901589215,17.22
1304,0.901423752,21
1305,0.901226997,18.17
1306,0.900997639,9.89
1307,0.900734544,13.28
1308,0.900436699,10.28
1309,0.90010345,15.22
1310,0.89973408,10.78
1311,0.899328172,11.89
1312,0.89888531,8.78
1313,0.898405433,9.56
1314,0.897888541,12.67
1315,0.897334635,14.11
1316,0.896744072,14.56
1317,0.896117091,16.83
1318,0.895454168,23.78
1319,0.894756079,20.72
1320,0.894023657,16.89
1321,0.893257678,17.11
1322,0.892458916,20.33
1323,0.891628921,22.22
1324,0.890768468,24.28
1325,0.889879107,23.28
1326,0.888962328,25.44
1327,0.888019621,25.5
1328,0.887052596,13.11
1329,0.886063159,17.78
1330,0.885052979,15.11
1331,0.884024382,16.72
1332,0.882979333,15.78
1333,0.88192004,15.44
1334,0.880849063,17.56
1335,0.879768789,21.67
1336,0.878681958,19.78
1337,0.877591491,21.28
1338,0.876500249,22.28
1339,0.875411391,20.22
1340,0.874328196,19.61
1341,0.873254299,21.06
1342,0.872193396,23.78
1343,0.871149063,26.72
1344,0.870125771,26.5
1345,0.869127631,26.28
1346,0.868159235,20.94
1347,0.86722517,20.61
1348,0.866330683,21.28
1349,0.865480602,25
1350,0.864680946,25.78
1351,0.86393714,27.83
1352,0.863255322,28.89
1353,0.862641692,29.83
1354,0.862102866,25.33
1355,0.86164552,25.28
1356,0.861276865,25.44
1357,0.861004114,26.28
1358,0.860834897,23.28
1359,0.860776663,22.5
1360,0.860837698,24.33
1361,0.861025929,26.39
1362,0.861349404,26.44
1363,0.861816287,25.56
1364,0.862435281,20.5
1365,0.863214254,19.61
1366,0.864161372,17.22
1367,0.865284622,16.11
1368,0.866591752,24.72
1369,0.868089914,26.39
1370,0.869786143,24.17
1371,0.871686697,24.22
1372,0.873797357,25.5
1373,0.876123071,27.5
1374,0.878667951,26.61
1375,0.881434858,25
1376,0.884426117,26.83
1377,0.887642503,27.22
1378,0.891083598,24.61
1379,0.894747615,26.67
1380,0.898631215,25.94
1381,0.90272975,27.44
1382,0.907036662,29.72
1383,0.911544323,27
1384,0.916243076,24.33
1385,0.921121776,22.89
1386,0.926167905,24.67
1387,0.93136704,23.61
1388,0.93670398,26.22
1389,0.942161798,28.83
1390,0.947722316,29.89
1391,0.953366756,30.5
1392,0.959075332,26.17
1393,0.964827418,27.78
1394,0.970602632,24.28
1395,0.976379514,24.56
1396,0.982137084,26.44
1397,0.987854838,25.44
1398,0.993512273,23.78
1399,0.999089599,21.39
1400,1.004568338,22
1401,1.009930134,23.5
1402,1.015158892,24.33
1403,1.020239115,23.11
1404,1.025156736,24.72
1405,1.029899597,18.17
1406,1.03445673,20.56
1407,1.038819075,21.94
1408,1.042979002,21.89
1409,1.046930671,19.89
1410,1.050669432,21.39
1411,1.054192662,23.17
1412,1.057498932,22.06
1413,1.060588241,20.39
1414,1.063462019,18.5
1415,1.066122651,23.83
1416,1.068573833,25.67
1417,1.070820093,25.33
1418,1.072867036,24.06
1419,1.07472074,23.78
1420,1.07638824,25.11
1421,1.077876687,26.11
1422,1.079194307,25.06
1423,1.080348969,22.33
1424,1.081349254,19.06
1425,1.082203627,19.39
1426,1.082920671,19.5
1427,1.083509445,21.28
1428,1.083977938,22.61
1429,1.084335089,20.72
1430,1.084588766,22.67
1431,1.084747195,18.33
1432,1.084818244,18.83
1433,1.084809065,17.22
1434,1.084727049,16.28
1435,1.084578991,21.67
1436,1.084371328,24.56
1437,1.084109783,17.28
1438,1.083800435,12.89
1439,1.083448291,15
1440,1.083058596,18.44
1441,1.082635522,20.06
1442,1.082183599,17.61
1443,1.081706405,17.5
1444,1.081207514,19.44
1445,1.080690145,17
1446,1.08015728,18.22
1447,1.079611301,24.83
1448,1.079054832,26
1449,1.078489661,24.06
1450,1.077918053,23.22
1451,1.077341437,21.78
1452,1.076761484,28.5
1453,1.076179504,27.56
1454,1.075596929,27.89
1455,1.07501483,27.11
1456,1.07443428,25.67
1457,1.073856115,26.5
1458,1.073281527,26.83
1459,1.072710991,19.17
1460,1.072145939,15.61
1461,1.071586609,17.5
1462,1.071034193,15.5
1463,1.070489168,18.44
1464,1.069952607,24.33
1465,1.069424868,23.61
1466,1.068907142,20.89
1467,1.068399906,20.5
1468,1.067904115,21.22
1469,1.067420244,20.67
1470,1.066949368,19.33
1471,1.066491961,18.89
1472,1.066049099,20.11
1473,1.065621138,13.11
1474,1.065209031,15
1475,1.064813614,19.28
1476,1.064435482,25.11
1477,1.064075232,14
1478,1.063733697,11.11
1479,1.063411713,14.28
1480,1.063109756,16
1481,1.062828779,17.94
1482,1.062569261,19.44
1483,1.062331915,20.94
1484,1.062117457,15.5
1485,1.061926723,12.72
1486,1.061760187,7.78
1487,1.061618686,7.72
1488,1.061502934,13.44
1489,1.061413765,5.78
1490,1.061351776,3.22
1491,1.061317921,5.11
1492,1.061312914,7.67
1493,1.061337471,3.56
1494,1.061392784,7.06
1495,1.06147933,14.78
1496,1.061598539,8.94
1497,1.061751127,14.39
1498,1.061937928,14.44
1499,1.062160015,5.94
1500,1.062418461,6.67
1501,1.062714458,3.67
1502,1.063048959,3.28
1503,1.063422918,-1.28
1504,1.063837767,3.94
1505,1.0642941,5.06
1506,1.064793587,5.5
1507,1.065336943,8
1508,1.06592536,9.28
1509,1.06656003,1.17
1510,1.067241669,6.83
1511,1.067971468,9.44
1512,1.06875062,0.28
1513,1.06957984,7.11
1514,1.070459843,4.5
1515,1.071391821,-1
1516,1.072376132,3.89
1517,1.073413849,10.83
1518,1.074505329,9.56
1519,1.075651169,6
1520,1.076851964,12.44
1521,1.078107834,14.61
1522,1.079419136,7.06
1523,1.080786109,6.67
1524,1.082208633,4.28
1525,1.083686829,7.89
1526,1.085220098,9.22
1527,1.086808562,15.5
1528,1.088451505,2.17
1529,1.090148449,2.28
1530,1.091898561,-3.67
1531,1.093700886,-2.94
1532,1.095554471,-1.33
1533,1.097458124,0
1534,1.099410176,4.5
1535,1.101409197,-2
1536,1.103453636,2.89
1537,1.105541229,-1.83
1538,1.10766983,0.5
1539,1.109837294,6.72
1540,1.11204052,7.78
1541,1.114277244,8.22
1542,1.116544008,6.44
1543,1.118837595,2.94
1544,1.121154547,7.17
1545,1.12349081,5.28
1546,1.125842094,0.22
1547,1.128204584,-4.89
1548,1.130572796,-8.94
1549,1.13294208,-14.11
1550,1.135307074,-16.5
1551,1.137662053,-10.33
1552,1.140001059,-7.5
1553,1.142317533,-10.94
1554,1.14460516,-16.61
1555,1.146856427,-20.44
1556,1.149064302,-16.22
1557,1.151220798,-9.17
1558,1.153317928,-14.61
1559,1.155347347,-12.89
1560,1.157300353,-14.78
1561,1.159167767,-0.94
1562,1.160940409,1.06
1563,1.162608385,0.44
1564,1.164162397,9.78
1565,1.165591836,7.28
1566,1.166886806,-8.06
1567,1.168036819,-9.83
1568,1.16903162,-7.17
1569,1.169860721,-8.17
1570,1.17051363,-15.61
1571,1.170980096,-11.56
1572,1.171249866,-2.11
1573,1.171313524,3.5
1574,1.171161175,5.28
1575,1.170783639,10.72
1576,1.170172572,11.22
1577,1.169319987,1.06
1578,1.168218613,-0.67
1579,1.166861773,5.94
1580,1.165244341,9.06
1581,1.163361669,8
1582,1.161209941,3.44
1583,1.158787489,-2.28
1584,1.156093121,-3.17
1585,1.153127432,5.39
1586,1.149891734,-3.61
1587,1.146389604,-7.94
1588,1.142625928,1.94
1589,1.138606548,-4.56
1590,1.134339452,-9.39
1591,1.129833817,-9.11
1592,1.125100136,-6.83
1593,1.120150805,-2
1594,1.114998817,0.83
1595,1.109658837,-5.61
1596,1.104146719,-6.56
1597,1.098479033,-7.06
1598,1.092672944,-0.56
1599,1.086746812,7.89
1600,1.080718994,10.94
1601,1.074608564,0.89
1602,1.068434954,0.17
1603,1.06221664,1.61
1604,1.055973053,14.06
1605,1.049722433,10.39
1606,1.043483257,-0.89
1607,1.037272573,4.61
1608,1.031107306,5.89
1609,1.025003672,7.17
1610,1.018976212,3.78
1611,1.013039112,7.17
1612,1.007205248,12.67
1613,1.001486182,11.72
1614,0.995893002,8.44
1615,0.990434766,4.17
1616,0.985120058,5.61
1617,0.979955792,7.39
1618,0.974948406,3.94
1619,0.970102668,1.83
1620,0.96542275,0.94
1621,0.960911512,-1.61
1622,0.956571043,1.61
1623,0.952402711,4.5
1624,0.948406577,3.5
1625,0.944582462,3.94
1626,0.940929294,1.67
1627,0.937445402,3.61
1628,0.934128523,8.67
1629,0.930975616,3.39
1630,0.927983761,3.11
1631,0.925149083,2.22
1632,0.92246747,7.22
1633,0.919934869,2.78
1634,0.917546511,3.06
1635,0.915297508,5.17
1636,0.913182974,7.39
1637,0.911197543,2.22
1638,0.909335971,3.78
1639,0.907592773,7.56
1640,0.905962765,8.94
1641,0.904439926,7.56
1642,0.903019249,8.56
1643,0.901694953,6.72
1644,0.900461495,8.89
1645,0.89931345,-2.22
1646,0.898245096,0.06
1647,0.897251308,8.17
1648,0.89632678,-0.22
1649,0.895466089,5.89
1650,0.894664109,2.61
1651,0.893915653,-0.72
1652,0.893215895,0.28
1653,0.892559946,1.89
1654,0.891942859,4
1655,0.891360104,14.39
1656,0.890806794,20.83
1657,0.890278935,19.89
1658,0.889771938,13.39
1659,0.889281511,4.56
1660,0.888803899,0.5
1661,0.888334751,5.33
1662,0.88787055,6.39
1663,0.887407243,6.72
1664,0.886941433,9.89
1665,0.886469722,12.78
1666,0.885988712,14.89
1667,0.885495126,14.28
1668,0.884986222,14.72
1669,0.884458959,13.61
1670,0.883910477,13.5
1671,0.883338332,16.89
1672,0.88274008,10.56
1673,0.882113397,11.22
1674,0.881456256,18.67
1675,0.88076663,23.5
1676,0.880042911,26
1677,0.879283309,21.06
1678,0.878486693,20.33
1679,0.877651811,20.56
1680,0.876777589,21.83
1681,0.875863314,18.94
1682,0.874908507,21.28
1683,0.873912871,22.89
1684,0.872876406,23
1685,0.871799111,25
1686,0.870681405,22.44
1687,0.8695243,24
1688,0.868328452,25.94
1689,0.867095292,22
1690,0.865826368,21.28
1691,0.86452347,23.83
1692,0.863188803,21.72
1693,0.86182487,22
1694,0.860434532,22.67
1695,0.859020829,21.17
1696,0.857587337,21.11
1697,0.856138051,23.94
1698,0.854676962,25.44
1699,0.853208542,24.28
1700,0.851737797,25.72
1701,0.850270092,28.89
1702,0.848810971,29.06
1703,0.847366393,26.39
1704,0.845942736,24.72
1705,0.844546735,26
1706,0.843185306,27.67
1707,0.841865778,22.83
1708,0.840595961,22.78
1709,0.839383781,20.67
1710,0.838237464,23.33
1711,0.837165534,23.06
1712,0.836176753,27.11
1713,0.83528012,27.67
1714,0.834484696,24.17
1715,0.833799839,24.44
1716,0.833234906,22.78
1717,0.832799375,24.67
1718,0.832502604,24.5
1719,0.83235395,22.83
1720,0.832362711,28.11
1721,0.832538188,29.28
1722,0.83288902,29.33
1723,0.833423793,29.94
1724,0.834150612,26.44
1725,0.835077226,24.28
1726,0.836210787,23.11
1727,0.837557673,20.61
1728,0.839123785,20.94
1729,0.840913773,20.78
1730,0.842931926,24.61
1731,0.845180929,23
1732,0.847662985,25
1733,0.850378692,24.56
1734,0.853327513,27.78
1735,0.856507778,29.61
1736,0.859916031,27.5
1737,0.86354804,25.72
1738,0.867397666,27.89
1739,0.8714571,29.06
1740,0.8757177,26.72
1741,0.880168915,24.39
1742,0.884799004,21.22
1743,0.889594615,23.44
1744,0.894541621,27.39
1745,0.89962405,28.28
1746,0.904825568,26.39
1747,0.910128474,26.28
1748,0.91551441,27.44
1749,0.920964599,24.78
1750,0.926459432,25.83
1751,0.931979477,25.28
1752,0.937505186,24.67
1753,0.943017006,23.5
1754,0.948495865,23.33
1755,0.953923285,24.33
1756,0.959281087,23.33
1757,0.964552402,22.61
1758,0.969721317,22.11
1759,0.97477293,24.89
1760,0.979693413,23.61
1761,0.984470606,23.11
1762,0.989093661,20.72
1763,0.993552923,21.22
1764,0.997840524,18.5
1765,1.001949787,19.83
1766,1.005875587,19.56
1767,1.009614348,18.72
1768,1.013163805,23.83
1769,1.016522527,26.28
1770,1.019691229,27.33
1771,1.022670746,27.78
1772,1.025463581,27.78
1773,1.028073311,23
1774,1.030503988,23.28
1775,1.032760024,21.67
1776,1.034847736,25.56
1777,1.036772609,26
1778,1.038541555,25.11
1779,1.04016149,25.39
1780,1.041639566,25.22
1781,1.042983055,24.94
1782,1.044199705,25.33
1783,1.045296907,23.44
1784,1.046282291,22.56
1785,1.047163248,25.11
1786,1.047947288,24.11
1787,1.048641443,22.44
1788,1.049252868,20.28
1789,1.049788117,19.11
1790,1.050253868,19.22
1791,1.050655961,28.78
1792,1.051000237,28.89
1793,1.051292419,28.72
1794,1.051537633,29.22
1795,1.051740646,22.11
1796,1.05190587,23
1797,1.052037358,25
1798,1.052138925,27.5
1799,1.052214146,28.5
1800,1.052266002,29.11
1801,1.052297235,30
1802,1.052310348,30.28
1803,1.052307725,24.28
1804,1.052291155,20.72
1805,1.052262783,18.06
1806,1.052223444,18.56
1807,1.052175045,18.06
1808,1.05211854,19.17
1809,1.052055001,21
1810,1.051985145,21.78
1811,1.051909924,24.33
1812,1.051830292,25.33
1813,1.051746368,25.17
1814,1.051659346,25.67
1815,1.051569462,25.44
1816,1.051477194,25.39
1817,1.051383495,28.78
1818,1.051288724,22.61
1819,1.051193476,15.78
1820,1.051098585,17.06
1821,1.05100441,20.33
1822,1.050911903,22.5
1823,1.050821543,14.94
1824,1.05073452,13.94
1825,1.050651312,14.78
1826,1.050572872,12.78
1827,1.050500035,20.61
1828,1.050433517,23.06
1829,1.050374389,23.89
1830,1.050323367,26.39
1831,1.050281405,18.06
1832,1.050249457,20.5
1833,1.050228357,20.83
1834,1.050218821,19.33
1835,1.050221682,23.89
1836,1.050237894,25.17
1837,1.050267935,19
1838,1.050312638,7.94
1839,1.050372839,3.39
1840,1.050448895,4.56
1841,1.050541282,10.22
1842,1.050650835,4.67
1843,1.050777793,6.72
1844,1.050922871,7.83
1845,1.051086068,6.11
1846,1.051267982,10.78
1847,1.051468849,7.67
1848,1.051689029,4.5
1849,1.051928639,11.11
1850,1.052188158,6.72
1851,1.052467585,6
1852,1.052767277,9.33
1853,1.053087234,8.11
1854,1.053428054,8.22
1855,1.053789616,11.78
1856,1.054172397,10.17
1857,1.054576397,17.56
1858,1.055002213,11.78
1859,1.055449843,7.67
1860,1.055919886,5.5
1861,1.056412578,6.44
1862,1.056928396,10.61
1863,1.05746758,9.28
1864,1.058030844,9.22
1865,1.058618784,2.61
1866,1.059231639,0.94
1867,1.059870243,-0.78
1868,1.060535192,-4.44
1869,1.061226845,1.56
1870,1.061946034,-0.28
1871,1.062693596,-5.5
1872,1.063469887,-3.89
1873,1.064275742,-2.33
1874,1.065112114,-0.06
1875,1.065979242,1
1876,1.066878319,0.89
1877,1.067809463,1.72
1878,1.068773746,-0.83
1879,1.069771409,2.72
1880,1.070803523,5.72
1881,1.071870208,7
1882,1.072972178,8.39
1883,1.074109912,6.89
1884,1.075283766,-2.44
1885,1.076494098,-7.72
1886,1.077741027,-5.22
1887,1.07902503,0.11
1888,1.080346107,1.94
1889,1.081704378,10.11
1890,1.083099842,4.89
1891,1.084532261,1.28
1892,1.086001635,-1.11
1893,1.087507248,-0.61
1894,1.089049339,-1.61
1895,1.090626836,-7.89
1896,1.092239738,-6.5
1897,1.093886733,-5.89
1898,1.095567346,-7.22
1899,1.097280622,2.06
1900,1.099025249,3.11
1901,1.100800276,3.78
1902,1.102604389,4.56
1903,1.10443604,3.5
1904,1.106293797,1.78
1905,1.108175755,2.28
1906,1.110080123,1.67
1907,1.112004876,6.78
1908,1.113947511,5.94
1909,1.115906,1.22
1910,1.117877722,0.94
1911,1.119859934,0.11
1912,1.121849775,1.83
1913,1.123844028,4.83
1914,1.125839472,3.72
1915,1.12783289,8.56
1916,1.129820228,0.56
1917,1.131797671,-4.33
1918,1.133761168,-1.22
1919,1.135706425,4.78
1920,1.137628555,0.33
1921,1.139523149,-1.56
1922,1.141385078,-0.33
1923,1.143208981,2.28
1924,1.144989371,4.89
1925,1.146720648,5.78
1926,1.148396492,11.61
1927,1.150011182,6.67
1928,1.151557922,-3.5
1929,1.153030276,-5.56
1930,1.154421329,-2.44
1931,1.155723929,-1.17
1932,1.156930923,-2.44
1933,1.158034801,-10.5
1934,1.159028292,-1.56
1935,1.159903407,0.39
1936,1.160652399,0.89
1937,1.161267281,0.33
1938,1.161740661,-2.44
1939,1.162064075,-12.33
1940,1.162229657,-9.94
1941,1.162229776,0.39
1942,1.162056923,-1.17
1943,1.161703348,-7.5
1944,1.16116178,-8.56
1945,1.160425305,-8.06
1946,1.159487247,-8.67
1947,1.158341408,-3.39
1948,1.156982183,-13.39
1949,1.155404329,-21.5
1950,1.153603315,-13.33
1951,1.151575089,-4.39
1952,1.149316907,4.78
1953,1.146826506,9.39
1954,1.144102216,6.83
1955,1.141144276,-1.33
1956,1.137952924,1.06
1957,1.134529829,0.33
1958,1.13087821,-10.5
1959,1.127001762,-7.33
1960,1.122905374,-1.56
1961,1.118595839,0.39
1962,1.114080429,-0.28
1963,1.109367371,-2.17
1964,1.104466677,4.83
1965,1.099388719,-7.5
1966,1.094145298,-4.39
1967,1.08874917,-1.5
1968,1.083213449,-3.11
1969,1.077552199,-1.17
1970,1.071780205,1.33
1971,1.065912485,0.61
1972,1.059964657,2.06
1973,1.053952575,6.61
1974,1.047891617,-0.11
1975,1.041797996,-4.72
1976,1.035687208,-0.39
1977,1.029574156,-1.28
1978,1.023474455,-4.89
1979,1.017401934,-0.17
1980,1.011370897,0.06
1981,1.00539422,-6.67
1982,0.999484241,-14.06
1983,0.993652582,-9.89
1984,0.987909973,-5.44
1985,0.982266068,-2.11
1986,0.97672987,0.78
1987,0.971309245,3.44
1988,0.966011047,3.06
1989,0.960841417,2.83
1990,0.955805302,5.11
1991,0.950906992,12.39
1992,0.946149826,11.5
1993,0.941536129,4
1994,0.937067628,3.22
1995,0.932745218,3.78
1996,0.928569078,2.67
1997,0.92453897,5.94
1998,0.920653641,8
1999,0.916911483,5.83
2000,0.913310349,6.72
2001,0.909847617,6.89
2002,0.906520247,9.94
2003,0.903324902,6.28
2004,0.900257826,3.61
2005,0.897314966,9.28
2006,0.894492149,13.89
2007,0.891785026,11.33
2008,0.889188647,5.17
2009,0.886698604,1.06
2010,0.884309769,4.17
2011,0.882017314,8.17
2012,0.879816234,8.17
2013,0.877701342,10.17
2014,0.875667989,10.67
2015,0.873710692,10.11
2016,0.871824682,17.94
2017,0.87000525,17
2018,0.868246973,16.56
2019,0.866545498,12.94
2020,0.864896119,16
2021,0.863293946,8.33
2022,0.861734807,8.33
2023,0.860214055,1.61
2024,0.858727753,8.06
2025,0.857271492,18
2026,0.855841517,20.11
2027,0.854434073,12
2028,0.853045344,8.67
2029,0.851672053,11.5
2030,0.850310743,17.44
2031,0.848958492,20.83
2032,0.847612321,13.78
2033,0.846269608,11.94
2034,0.844927669,11.89
2035,0.843584359,13.11
2036,0.842237353,10.56
2037,0.840885282,7.61
2038,0.839526236,12.83
2039,0.838158727,13.5
2040,0.836781919,17.67
2041,0.835394859,15.33
2042,0.833996952,12.39
2043,0.832588017,13.78
2044,0.831167996,12.33
2045,0.829737127,18.5
2046,0.828296185,15.61
2047,0.826845944,18.61
2048,0.825387836,14.56
2049,0.823923409,11.11
2050,0.822454751,8.89
2051,0.820984006,8.72
2052,0.819513738,10.11
2053,0.818047285,14.11
2054,0.816587865,18.39
2055,0.815139353,23.5
2056,0.813705802,24.22
2057,0.812291801,24.78
2058,0.810902238,20.28
2059,0.809542298,12.56
2060,0.808217704,13.44
2061,0.806934416,20.83
2062,0.805698633,21.17
2063,0.804516852,25.78
2064,0.803396106,25.17
2065,0.802343786,20.83
2066,0.801366925,24.33
2067,0.800473511,24.5
2068,0.799671173,21.94
2069,0.798968136,20
2070,0.798372507,20.56
2071,0.797892332,23.11
2072,0.797536194,20.22
2073,0.797311962,20.39
2074,0.797228217,23.72
2075,0.797292709,23.56
2076,0.797513723,25.17
2077,0.79789871,24.89
2078,0.798455119,23.5
2079,0.799190104,23.94
2080,0.800110221,20.11
2081,0.801221669,21.83
2082,0.80253011,18
2083,0.804040372,16.78
2084,0.805756867,18.44
2085,0.807683229,19.28
2086,0.809821904,22.11
2087,0.812174797,19.17
2088,0.814742863,22.11
2089,0.817525744,21.11
2090,0.820522308,19.33
2091,0.823730052,19.33
2092,0.827145517,21.44
2093,0.830764115,23.06
2094,0.834579706,21.61
2095,0.838585138,24.06
2096,0.842772365,25.06
2097,0.84713161,25.78
2098,0.851652265,23.56
2099,0.856322289,26.33
2100,0.861129344,26.56
2101,0.866059303,26.44
2102,0.871097684,27.89
2103,0.876229048,25.44
2104,0.881437421,25.72
2105,0.886706352,26.67
2106,0.892018914,27.83
2107,0.897357941,24.39
2108,0.902706504,25.06
2109,0.908047676,27.28
2110,0.913364649,29.44
2111,0.918640971,24.44
2112,0.923861265,24.61
2113,0.929010272,26.28
2114,0.934073746,27.61
2115,0.939038515,24.22
2116,0.943892062,25.17
2117,0.948623478,26.39
2118,0.953222632,28.56
2119,0.957680702,29.78
2120,0.961990118,29.67
2121,0.966144562,27.11
2122,0.970138967,22.5
2123,0.97396934,21.56
2124,0.977633059,22.11
2125,0.981128693,23.33
2126,0.984455466,24.33
2127,0.987614274,25.94
2128,0.990606129,26.78
2129,0.993433714,24.61
2130,0.996100068,22.78
2131,0.998608947,21.28
2132,1.00096488,21.11
2133,1.003172755,23.17
2134,1.005238056,23.44
2135,1.007166505,24.06
2136,1.0089643,24.83
2137,1.01063776,24
2138,1.012193322,23.72
2139,1.013637781,25.11
2140,1.014977455,22.94
2141,1.016218901,22.94
2142,1.017369151,24.28
2143,1.018434286,25
2144,1.019420624,24.5
2145,1.020334482,22.78
2146,1.021181583,21.44
2147,1.021967649,24.06
2148,1.022697926,23.22
2149,1.023377776,25.67
2150,1.02401185,24.28
2151,1.024604797,22.56
2152,1.025160551,21.94
2153,1.025683403,22.78
2154,1.026176572,20.56
2155,1.026643515,19.11
2156,1.027087092,20.67
2157,1.027509928,22.5
2158,1.027914286,21.67
2159,1.028302193,19.33
2160,1.028675556,22.5
2161,1.029035807,20.78
2162,1.029384255,20.44
2163,1.029721737,20.17
2164,1.030049324,18.44
2165,1.030367732,24.61
2166,1.030677557,20.44
2167,1.03097868,19.17
2168,1.031272054,22.22
2169,1.031557322,15.5
2170,1.03183496,19.33
2171,1.03210485,24.39
2172,1.032367349,26.33
2173,1.032622337,26.78
2174,1.032869935,27.28
2175,1.033110261,21.94
2176,1.033343434,21.28
2177,1.033569813,20.44
2178,1.033789635,11.72
2179,1.034003377,22.11
2180,1.034211278,23.5
2181,1.034414172,24.17
2182,1.034612298,25.33
2183,1.034806609,24.33
2184,1.034997702,23.28
