日期,26日平均气温
2016-12-10,-0.1625
2016-12-11,-0.50125
2016-12-12,-0.82875
2016-12-13,-1.4725
2016-12-14,-2.5875
2016-12-15,-3.7175
2016-12-16,-4.14375
2016-12-17,-3.5725
2016-12-18,-4.225
2016-12-19,-5.82
2016-12-20,-6.3975
2016-12-21,-6.21875
2016-12-22,-5.275
2016-12-23,-4.01625
2016-12-24,-2.69625
2016-12-25,-2.14875
2016-12-26,0.758750000000001
2016-12-27,2.6925
2016-12-28,3.57125
2016-12-29,4.1875
2016-12-30,4.2175
2016-12-31,4.6875
2017-01-01,4.3225
2017-01-02,4.3325
2017-01-03,3.48375
2017-01-04,2.54875
2017-01-05,1.34875
2017-01-06,-0.47
2017-01-07,-1.9775
2017-01-08,-3.63625
2017-01-09,-4.15625
2017-01-10,-3.9925
2017-01-11,-4.2975
2017-01-12,-3.00125
2017-01-13,-2.42875
2017-01-14,-1.1375
2017-01-15,0.1125
2017-01-16,1.6925
2017-01-17,3.0325
2017-01-18,2.7425
2017-01-19,2.7125
2017-01-20,2.95875
2017-01-21,4.7275
2017-01-22,5.87875
2017-01-23,6.6025
2017-01-24,6.6075
2017-01-25,6.44375
2017-01-26,6.2
2017-01-27,5.59125
2017-01-28,4.56625
2017-01-29,3.17
2017-01-30,2.0375
2017-01-31,2.0925
2017-02-01,2.0425
2017-02-02,1.005
2017-02-03,0.3525
2017-02-04,0.0475000000000001
2017-02-05,0.39
2017-02-06,0.895
2017-02-07,2.465
2017-02-08,2.065
2017-02-09,1.1125
2017-02-10,1.4325
2017-02-11,3.0875
2017-02-12,4.68375
2017-02-13,4.79375
2017-02-14,4.9175
2017-02-15,3.83375
2017-02-16,3.90125
2017-02-17,5.61625
2017-02-18,6.97125
2017-02-19,7.095
2017-02-20,7.5725
2017-02-21,9.02375
2017-02-22,10.175
2017-02-23,11.45
2017-02-24,12.72625
2017-02-25,11.75625
2017-02-26,10.50875
2017-02-27,9.93875
2017-02-28,9.83
2017-03-01,9.5225
2017-03-02,8.18625
2017-03-03,6.58875
2017-03-04,5.50875
2017-03-05,6.43
2017-03-06,7.79625
2017-03-07,8.6525
2017-03-08,8.22875
2017-03-09,7.82625
2017-03-10,7.89375
2017-03-11,7.75625
2017-03-12,7.0825
2017-03-13,6.045
2017-03-14,4.25625
2017-03-15,2.17875
2017-03-16,0.9925
2017-03-17,0.62625
2017-03-18,1.065
2017-03-19,1.8175
2017-03-20,3.4
2017-03-21,4.6575
2017-03-22,5.51375
2017-03-23,6.59875
2017-03-24,8.56875
2017-03-25,9.62625
2017-03-26,10.33375
2017-03-27,11.105
2017-03-28,11.01125
2017-03-29,11.075
2017-03-30,12.15875
2017-03-31,12.59875
2017-04-01,11.71875
2017-04-02,11.24875
2017-04-03,11.29375
2017-04-04,11.44625
2017-04-05,11.46875
2017-04-06,11.00875
2017-04-07,10.3425
2017-04-08,10.64125
2017-04-09,11.76
2017-04-10,12.8225
2017-04-11,12.8625
2017-04-12,12.77125
2017-04-13,13.32375
2017-04-14,14.615
2017-04-15,16.15625
2017-04-16,17.23
2017-04-17,17.0525
2017-04-18,16.65625
2017-04-19,17.34125
2017-04-20,18.25125
2017-04-21,17.88
2017-04-22,16.8675
2017-04-23,15.79625
2017-04-24,15.15375
2017-04-25,15.315
2017-04-26,15.6975
2017-04-27,14.82
2017-04-28,13.9525
2017-04-29,14.22875
2017-04-30,14.92625
2017-05-01,15.0525
2017-05-02,14.6875
2017-05-03,13.85875
2017-05-04,12.66625
2017-05-05,12.4775
2017-05-06,12.4725
2017-05-07,12.1675
2017-05-08,11.9975
2017-05-09,12.67625
2017-05-10,13.7
2017-05-11,14.745
2017-05-12,15.58125
2017-05-13,16.36
2017-05-14,17.23375
2017-05-15,18.2125
2017-05-16,19.30375
2017-05-17,19.97375
2017-05-18,20.405
2017-05-19,20.34375
2017-05-20,20.50625
2017-05-21,20.60625
2017-05-22,20.1425
2017-05-23,19.70125
2017-05-24,18.665
2017-05-25,17.6325
2017-05-26,17.03625
2017-05-27,17.28875
2017-05-28,17.65625
2017-05-29,17.93625
2017-05-30,18.355
2017-05-31,18.6225
2017-06-01,19.25
2017-06-02,19.98375
2017-06-03,20.585
2017-06-04,21.02625
2017-06-05,21.31375
2017-06-06,21.34125
2017-06-07,21.3375
2017-06-08,21.385
2017-06-09,21.65125
2017-06-10,21.90875
2017-06-11,22.1925
2017-06-12,22.5675
2017-06-13,23.11625
2017-06-14,23.9025
2017-06-15,24.645
2017-06-16,25.4
2017-06-17,25.82125
2017-06-18,25.8925
2017-06-19,25.48125
2017-06-20,24.95375
2017-06-21,24.5475
2017-06-22,24.385
2017-06-23,24.26375
2017-06-24,23.73625
2017-06-25,23.03125
2017-06-26,22.4075
2017-06-27,21.98875
2017-06-28,21.88625
2017-06-29,22.00875
2017-06-30,21.85125
2017-07-01,21.81375
2017-07-02,22.165
2017-07-03,22.82125
2017-07-04,23.515
2017-07-05,24.23875
2017-07-06,24.57375
2017-07-07,24.73625
2017-07-08,24.77875
2017-07-09,24.8625
2017-07-10,25.21
2017-07-11,25.45875
2017-07-12,25.8825
2017-07-13,26.23625
2017-07-14,26.20625
2017-07-15,25.81875
2017-07-16,25.8025
2017-07-17,25.73625
2017-07-18,25.59
2017-07-19,25.70625
2017-07-20,25.86
2017-07-21,26.10625
2017-07-22,26.77125
2017-07-23,27.3925
2017-07-24,27.535
2017-07-25,27.64375
2017-07-26,27.7925
2017-07-27,27.63
2017-07-28,27.0275
2017-07-29,26.17625
2017-07-30,25.25125
2017-07-31,24.685
2017-08-01,24.55875
2017-08-02,24.5
2017-08-03,24.2625
2017-08-04,23.55125
2017-08-05,23.05375
2017-08-06,22.74375
2017-08-07,22.5775
2017-08-08,22.29625
2017-08-09,22.00125
2017-08-10,21.87375
2017-08-11,21.69
2017-08-12,21.8075
2017-08-13,21.9275
2017-08-14,22.2725
2017-08-15,22.72375
2017-08-16,23.1925
2017-08-17,23.59625
2017-08-18,23.70875
2017-08-19,23.8525
2017-08-20,24.3825
2017-08-21,25.06625
2017-08-22,25.37875
2017-08-23,24.9725
2017-08-24,24.3975
2017-08-25,23.76375
2017-08-26,23.36125
2017-08-27,23.0625
2017-08-28,22.555
2017-08-29,21.865
2017-08-30,21.43375
2017-08-31,21.4925
2017-09-01,21.33125
2017-09-02,21.05
2017-09-03,21.1475
2017-09-04,21.42625
2017-09-05,21.25375
2017-09-06,20.62625
2017-09-07,19.91375
2017-09-08,19.49875
2017-09-09,19.5425
2017-09-10,19.67125
2017-09-11,19.23375
2017-09-12,18.5675
2017-09-13,18.38625
2017-09-14,18.96125
2017-09-15,19.8425
2017-09-16,20.60875
2017-09-17,21.2125
2017-09-18,21.6575
2017-09-19,22.19375
2017-09-20,22.915
2017-09-21,23.8125
2017-09-22,24.54125
2017-09-23,24.93125
2017-09-24,25.0975
2017-09-25,25.24375
2017-09-26,25.62
2017-09-27,25.56375
2017-09-28,24.7725
2017-09-29,23.8425
2017-09-30,22.67875
2017-10-01,21.54125
2017-10-02,20.97875
2017-10-03,20.63125
2017-10-04,20.18
2017-10-05,19.99625
2017-10-06,20.37125
2017-10-07,20.7975
2017-10-08,21.06125
2017-10-09,21.4875
2017-10-10,21.34
2017-10-11,20.41625
2017-10-12,19.595
2017-10-13,19.07625
2017-10-14,18.955
2017-10-15,18.485
2017-10-16,17.595
2017-10-17,16.6525
2017-10-18,15.8975
2017-10-19,16.01
2017-10-20,16.24625
2017-10-21,16.53375
2017-10-22,16.26
2017-10-23,15.57125
2017-10-24,15.31875
2017-10-25,14.77
2017-10-26,14.35375
2017-10-27,13.45375
2017-10-28,11.79125
2017-10-29,9.93625
2017-10-30,8.49875
2017-10-31,7.45125
2017-11-01,6.8075
2017-11-02,7.43625
2017-11-03,7.505
2017-11-04,7.8925
2017-11-05,9.345
2017-11-06,9.9425
2017-11-07,9.945
2017-11-08,10.1
2017-11-09,10.1175
2017-11-10,8.45
2017-11-11,7.21625
2017-11-12,6.36
2017-11-13,5.035
2017-11-14,4.63125
2017-11-15,4.94375
2017-11-16,4.7675
2017-11-17,4.64
2017-11-18,5.99875
2017-11-19,6.0925
2017-11-20,5.86875
2017-11-21,6.075
2017-11-22,5.40875
2017-11-23,4.5175
2017-11-24,4.7875
2017-11-25,5.51625
2017-11-26,4.8475
2017-11-27,5.59125
2017-11-28,6.65875
2017-11-29,6.95625
2017-11-30,8.09625
2017-12-01,8.4925
2017-12-02,8.54875
2017-12-03,8.25
2017-12-04,9.1
2017-12-05,8.93625
2017-12-06,7.69125
2017-12-07,6.41625
2017-12-08,4.86125
2017-12-09,4.0075
2017-12-10,2.99125
2017-12-11,2.26625
2017-12-12,0.7125
2017-12-13,-0.1625
2017-12-14,-0.46375
2017-12-15,-0.39625
2017-12-16,0.39
2017-12-17,1.12625
2017-12-18,2.09875
2017-12-19,2.71125
2017-12-20,3.22
2017-12-21,3.725
2017-12-22,4.5875
2017-12-23,4.855
2017-12-24,4.14
2017-12-25,2.89625
2017-12-26,1.02625
2017-12-27,-1.41375
2017-12-28,-3.29
2017-12-29,-4.68625
2017-12-30,-6.5925
2017-12-31,-8.55875
2018-01-01,-10.39625
2018-01-02,-11.77375
2018-01-03,-11.8875
2018-01-04,-11.91125
2018-01-05,-12.15
2018-01-06,-12.97625
2018-01-07,-12.7
2018-01-08,-10.78125
2018-01-09,-8.69625
2018-01-10,-5.98125
2018-01-11,-3.41625
2018-01-12,-2.39875
2018-01-13,-1.90875
2018-01-14,-1.30125
2018-01-15,-1.18625
2018-01-16,-2.81
2018-01-17,-4.05875
2018-01-18,-5.40875
2018-01-19,-6.81875
2018-01-20,-5.75
2018-01-21,-3.73625
2018-01-22,-1.2825
2018-01-23,-0.30875
2018-01-24,1.125
2018-01-25,2.625
2018-01-26,4.07375
2018-01-27,5.14125
2018-01-28,5.055
2018-01-29,4.05875
2018-01-30,2.29875
2018-01-31,2.305
2018-02-01,2.38375
2018-02-02,1.25
2018-02-03,0.25
2018-02-04,-0.8425
2018-02-05,-2.2475
2018-02-06,-3.0325
2018-02-07,-3.3525
2018-02-08,-4.37625
2018-02-09,-4.33
2018-02-10,-3.70125
2018-02-11,-4.0525
2018-02-12,-4.9
2018-02-13,-4.32
2018-02-14,-3.02875
2018-02-15,-0.8325
2018-02-16,0.575
2018-02-17,0.4
2018-02-18,0.8775
2018-02-19,2.805
2018-02-20,5.55875
2018-02-21,6.29875
2018-02-22,6.17625
2018-02-23,5.63625
2018-02-24,5.68375
2018-02-25,6.62
2018-02-26,7.13375
2018-02-27,6.865
2018-02-28,6.405
2018-03-01,7.3025
2018-03-02,7.56875
2018-03-03,7.20625
2018-03-04,7.1375
2018-03-05,6.9825
2018-03-06,6.86
2018-03-07,5.94125
2018-03-08,4.42875
2018-03-09,3.31625
2018-03-10,3.14
2018-03-11,3.01125
2018-03-12,2.60375
2018-03-13,2.125
2018-03-14,1.71375
2018-03-15,2.42625
2018-03-16,3.15
2018-03-17,3.8725
2018-03-18,4.1025
2018-03-19,4.53
2018-03-20,4.70375
2018-03-21,4.79
2018-03-22,5.08625
2018-03-23,4.9325
2018-03-24,4.9025
2018-03-25,4.43125
2018-03-26,4.4625
2018-03-27,4.99625
2018-03-28,5.605
2018-03-29,6.4775
2018-03-30,6.8925
2018-03-31,7.22
2018-04-01,7.0475
2018-04-02,6.82125
2018-04-03,7.24
2018-04-04,6.09625
2018-04-05,5.43625
2018-04-06,4.955
2018-04-07,4.06625
2018-04-08,3.10125
2018-04-09,3.04375
2018-04-10,3.38875
2018-04-11,3.35375
2018-04-12,5.16
2018-04-13,6.9675
2018-04-14,8.0975
2018-04-15,8.99875
2018-04-16,9.11
2018-04-17,9.2775
2018-04-18,9.91375
2018-04-19,9.56125
2018-04-20,8.44125
2018-04-21,7.53
2018-04-22,7.20125
2018-04-23,7.87125
2018-04-24,9.36625
2018-04-25,10.455
2018-04-26,10.82625
2018-04-27,11.75
2018-04-28,12.1925
2018-04-29,12.0575
2018-04-30,12.20625
2018-05-01,12.985
2018-05-02,14.02375
2018-05-03,14.95875
2018-05-04,16.01
2018-05-05,16.685
2018-05-06,17.64125
2018-05-07,18.675
2018-05-08,19.34
2018-05-09,19.61
2018-05-10,19.53625
2018-05-11,19.5725
2018-05-12,19.59875
2018-05-13,19.91375
2018-05-14,20.575
2018-05-15,21.235
2018-05-16,21.5425
2018-05-17,21.61625
2018-05-18,21.46
2018-05-19,21.4525
2018-05-20,21.52625
2018-05-21,21.4025
2018-05-22,21.07625
2018-05-23,20.94125
2018-05-24,21.235
2018-05-25,21.54375
2018-05-26,22.10375
2018-05-27,22.76375
2018-05-28,23.44625
2018-05-29,24.04375
2018-05-30,24.3875
2018-05-31,24.8925
2018-06-01,25.065
2018-06-02,25.02875
2018-06-03,24.83625
2018-06-04,24.15625
2018-06-05,23.60125
2018-06-06,23.24375
2018-06-07,23.4075
2018-06-08,23.34625
2018-06-09,23.43
2018-06-10,23.67
2018-06-11,23.83875
2018-06-12,24.34
2018-06-13,24.7
2018-06-14,24.9375
2018-06-15,24.99
2018-06-16,25.325
2018-06-17,25.75875
2018-06-18,26.2
2018-06-19,26.585
2018-06-20,26.675
2018-06-21,26.46875
2018-06-22,26.075
2018-06-23,25.5075
2018-06-24,24.93875
2018-06-25,24.24875
2018-06-26,23.6775
2018-06-27,23.28
2018-06-28,23.28875
2018-06-29,23.72
2018-06-30,24.64625
2018-07-01,25.48125
2018-07-02,25.8325
2018-07-03,26.23875
2018-07-04,26.69375
2018-07-05,27.255
2018-07-06,27.32125
2018-07-07,26.82375
2018-07-08,26.24375
2018-07-09,26
2018-07-10,26.1875
2018-07-11,26.24625
2018-07-12,26.12875
2018-07-13,26.0125
2018-07-14,26.2725
2018-07-15,26.74125
2018-07-16,27.16625
2018-07-17,27.19625
2018-07-18,26.8175
2018-07-19,26.4825
2018-07-20,26.32125
2018-07-21,25.92625
2018-07-22,25.33375
2018-07-23,24.9175
2018-07-24,24.63875
2018-07-25,24.5
2018-07-26,24.52
2018-07-27,24.285
2018-07-28,23.8825
2018-07-29,23.59375
2018-07-30,23.35375
2018-07-31,23.14625
2018-08-01,22.81625
2018-08-02,22.65625
2018-08-03,22.68125
2018-08-04,23.25
2018-08-05,23.895
2018-08-06,24.5925
2018-08-07,25.18
2018-08-08,25.555
2018-08-09,25.91375
2018-08-10,26.0775
2018-08-11,26.1125
2018-08-12,25.91625
2018-08-13,25.6475
2018-08-14,25.3275
2018-08-15,25.08375
2018-08-16,25.0725
2018-08-17,25.035
2018-08-18,24.91875
2018-08-19,24.83
2018-08-20,24.7025
2018-08-21,24.32875
2018-08-22,23.8675
2018-08-23,23.425
2018-08-24,22.91
2018-08-25,22.86625
2018-08-26,23.21125
2018-08-27,23.60875
2018-08-28,24.03125
2018-08-29,24.40875
2018-08-30,24.525
2018-08-31,24.88125
2018-09-01,25.52625
2018-09-02,25.78125
2018-09-03,25.7225
2018-09-04,25.64
2018-09-05,25.53125
2018-09-06,25.3425
2018-09-07,25.32125
2018-09-08,24.88
2018-09-09,23.94625
2018-09-10,22.96
2018-09-11,22.095
2018-09-12,21.275
2018-09-13,20.5925
2018-09-14,20.56375
2018-09-15,20.8575
2018-09-16,21.48375
2018-09-17,22.405
2018-09-18,23.2775
2018-09-19,23.95375
2018-09-20,24.7125
2018-09-21,25.2175
2018-09-22,24.42375
2018-09-23,23.495
2018-09-24,22.895
2018-09-25,22.50375
2018-09-26,21.58375
2018-09-27,20.4125
2018-09-28,19.06625
2018-09-29,17.62875
2018-09-30,17.7025
2018-10-01,18.115
2018-10-02,18.31125
2018-10-03,18.48875
2018-10-04,18.945
2018-10-05,19.4775
2018-10-06,20.355
2018-10-07,21.17625
2018-10-08,21.85375
2018-10-09,22.30625
2018-10-10,22.36875
2018-10-11,20.935
2018-10-12,19.14625
2018-10-13,17.58125
2018-10-14,15.95375
2018-10-15,14.45875
2018-10-16,12.405
2018-10-17,10.60125
2018-10-18,8.9175
2018-10-19,8.6
2018-10-20,9.095
2018-10-21,8.84625
2018-10-22,8.8325
2018-10-23,9.08875
2018-10-24,9.21125
2018-10-25,9.09875
2018-10-26,9.17125
2018-10-27,9.16875
2018-10-28,9.19125
2018-10-29,9.82
2018-10-30,10.315
2018-10-31,10.835
2018-11-01,11.01
2018-11-02,10.83125
2018-11-03,10.5575
2018-11-04,10.70875
2018-11-05,10.44375
2018-11-06,10.45625
2018-11-07,9.60375
2018-11-08,8.18625
2018-11-09,7.33125
2018-11-10,6.08375
2018-11-11,5.20375
2018-11-12,4.05125
2018-11-13,2.58625
2018-11-14,0.8875
2018-11-15,-0.14
2018-11-16,-0.445
2018-11-17,-0.51
2018-11-18,0.14875
2018-11-19,0.34625
2018-11-20,0.26
2018-11-21,0.7325
2018-11-22,1.53875
2018-11-23,2.515
2018-11-24,3.48
2018-11-25,4.1275
2018-11-26,3.86125
2018-11-27,3.04
2018-11-28,2.25875
2018-11-29,2.1875
2018-11-30,2.30625
2018-12-01,2.64375
2018-12-02,2.61625
2018-12-03,2.06
2018-12-04,2.0325
2018-12-05,2.55875
2018-12-06,3.26
2018-12-07,2.83625
2018-12-08,1.8925
2018-12-09,0.35
2018-12-10,-1.0625
2018-12-11,-1.47625
2018-12-12,-1.05375
2018-12-13,-0.48875
2018-12-14,0.28375
2018-12-15,1.245
2018-12-16,2.175
2018-12-17,3.0075
2018-12-18,3.61625
2018-12-19,4.21625
2018-12-20,4.59375
2018-12-21,4.475
2018-12-22,3.79375
2018-12-23,3.325
2018-12-24,2.8775
2018-12-25,2.88125
2018-12-26,2.995
2018-12-27,3.455
2018-12-28,3.46375
2018-12-29,2.98125
2018-12-30,2.78375
2018-12-31,3.2325
2019-01-01,3.52
2019-01-02,3.13375
2019-01-03,2.81375
2019-01-04,2.07875
2019-01-05,1.75875
2019-01-06,2.5525
2019-01-07,3.8875
2019-01-08,4.34
2019-01-09,4.00625
2019-01-10,3.515
2019-01-11,3.1075
2019-01-12,2.76375
2019-01-13,2.2175
2019-01-14,1.265
2019-01-15,-0.1475
2019-01-16,-1.16125
2019-01-17,-0.9825
2019-01-18,-0.455
2019-01-19,-0.06
2019-01-20,-1.0825
2019-01-21,-2.48375
2019-01-22,-2.52375
2019-01-23,-2.14125
2019-01-24,-2.9475
2019-01-25,-4.54625
2019-01-26,-5.53375
2019-01-27,-6.37875
2019-01-28,-5.4825
2019-01-29,-5.31875
2019-01-30,-7.2775
2019-01-31,-9.5975
2019-02-01,-9.54375
2019-02-02,-8.0525
2019-02-03,-6.1825
2019-02-04,-4.09875
2019-02-05,-3.6925
2019-02-06,-1.8025
2019-02-07,1.1725
2019-02-08,2.275
2019-02-09,2.03375
2019-02-10,1.6225
2019-02-11,0.7375
2019-02-12,-0.1475
2019-02-13,-0.6075
2019-02-14,-0.5425
2019-02-15,-1.535
2019-02-16,-1.11625
2019-02-17,-0.30625
2019-02-18,-0.27875
2019-02-19,-0.73125
2019-02-20,-0.9775
2019-02-21,-0.63125
2019-02-22,-1.24125
2019-02-23,-0.2275
2019-02-24,0.94375
2019-02-25,0.5525
2019-02-26,0.775
2019-02-27,1.3875
2019-02-28,0.80375
2019-03-01,0.56875
2019-03-02,0.5625
2019-03-03,-0.50625
2019-03-04,-2.5025
2019-03-05,-3.02125
2019-03-06,-3.695
2019-03-07,-4.185
2019-03-08,-3.6375
2019-03-09,-2.96125
2019-03-10,-2.31625
2019-03-11,-1.6
2019-03-12,0.22875
2019-03-13,2.54125
2019-03-14,5.1175
2019-03-15,6.12125
2019-03-16,6.42125
2019-03-17,6.39625
2019-03-18,6.09
2019-03-19,6.28
2019-03-20,6.7
2019-03-21,6.18875
2019-03-22,5.19375
2019-03-23,5.18375
2019-03-24,5.90125
2019-03-25,6.43125
2019-03-26,6.62875
2019-03-27,6.89
2019-03-28,7.575
2019-03-29,8.3225
2019-03-30,8.595
2019-03-31,8.14
2019-04-01,7.38375
2019-04-02,7.2325
2019-04-03,7.75625
2019-04-04,8.25625
2019-04-05,8.10875
2019-04-06,8.25625
2019-04-07,9.155
2019-04-08,10.9875
2019-04-09,12.5725
2019-04-10,13.245
2019-04-11,14.11625
2019-04-12,14.37
2019-04-13,14.11875
2019-04-14,13.21125
2019-04-15,11.935
2019-04-16,11.67
2019-04-17,11.91875
2019-04-18,12.28875
2019-04-19,11.34875
2019-04-20,11.05625
2019-04-21,11.6325
2019-04-22,13.1175
2019-04-23,14.4775
2019-04-24,14.3975
2019-04-25,14.03375
2019-04-26,13.79875
2019-04-27,14.16625
2019-04-28,14.02875
2019-04-29,13.9175
2019-04-30,13.56625
2019-05-01,13.6175
2019-05-02,13.8375
2019-05-03,13.7725
2019-05-04,13.81
2019-05-05,14.21875
2019-05-06,15.21875
2019-05-07,15.66375
2019-05-08,15.98875
2019-05-09,16.12125
2019-05-10,15.69125
2019-05-11,15.2825
2019-05-12,14.78625
2019-05-13,14.33
2019-05-14,13.9025
2019-05-15,13.91625
2019-05-16,14.21625
2019-05-17,14.68875
2019-05-18,15.82875
2019-05-19,17.1075
2019-05-20,17.86
2019-05-21,18.2775
2019-05-22,19.11125
2019-05-23,19.8725
2019-05-24,20.17625
2019-05-25,20.46375
2019-05-26,20.61375
2019-05-27,20.7575
2019-05-28,21.7
2019-05-29,22.645
2019-05-30,22.73
2019-05-31,22.48375
2019-06-01,22.43125
2019-06-02,21.97875
2019-06-03,21.5225
2019-06-04,21.35625
2019-06-05,21.455
2019-06-06,21.545
2019-06-07,21.70125
2019-06-08,21.78625
2019-06-09,21.80375
2019-06-10,21.8225
2019-06-11,21.85875
2019-06-12,21.59375
2019-06-13,20.61625
2019-06-14,19.9975
2019-06-15,19.7925
2019-06-16,19.96
2019-06-17,19.7825
2019-06-18,19.83625
2019-06-19,20.1325
2019-06-20,20.2875
2019-06-21,20.8
2019-06-22,21.3625
2019-06-23,21.715
2019-06-24,21.6675
2019-06-25,21.88
2019-06-26,22.28625
2019-06-27,22.58875
2019-06-28,23.21875
2019-06-29,23.875
2019-06-30,24.40375
2019-07-01,24.7675
2019-07-02,25.34125
2019-07-03,25.77625
2019-07-04,25.93875
2019-07-05,26.20625
2019-07-06,26.25125
2019-07-07,26.13875
2019-07-08,25.88375
2019-07-09,25.78625
2019-07-10,25.885
2019-07-11,25.83125
2019-07-12,25.63
2019-07-13,25.54625
2019-07-14,25.63125
2019-07-15,25.61875
2019-07-16,25.54375
2019-07-17,25.59125
2019-07-18,25.5775
2019-07-19,26.01625
2019-07-20,26.63
2019-07-21,26.8475
2019-07-22,26.47375
2019-07-23,26.0475
2019-07-24,25.83
2019-07-25,25.43
2019-07-26,24.93875
2019-07-27,24.44
2019-07-28,24.0675
2019-07-29,23.79625
2019-07-30,23.87375
2019-07-31,24.05875
2019-08-01,24.12625
2019-08-02,24.235
2019-08-03,24.36125
2019-08-04,24.3725
2019-08-05,24.345
2019-08-06,24.435
2019-08-07,24.58125
2019-08-08,24.9425
2019-08-09,25.21875
2019-08-10,25.33875
2019-08-11,25.4425
2019-08-12,25.54875
2019-08-13,25.58
2019-08-14,25.475
2019-08-15,25.26625
2019-08-16,25.00625
2019-08-17,25.045
2019-08-18,25.3
2019-08-19,25.405
2019-08-20,25.42
2019-08-21,25.375
2019-08-22,25.19
2019-08-23,25.03125
2019-08-24,24.68375
2019-08-25,24.14375
2019-08-26,23.62625
2019-08-27,23.2525
2019-08-28,22.6725
2019-08-29,22.16
2019-08-30,22.065
2019-08-31,21.9875
2019-09-01,22.18625
2019-09-02,22.48125
2019-09-03,22.7225
2019-09-04,22.77375
2019-09-05,22.66625
2019-09-06,22.8125
2019-09-07,22.6325
2019-09-08,22.52
2019-09-09,22.60875
2019-09-10,23.04375
2019-09-11,23.33125
2019-09-12,23.70125
2019-09-13,24.27875
2019-09-14,24.16
2019-09-15,24.54
2019-09-16,25.19875
2019-09-17,25.40375
2019-09-18,25.13875
2019-09-19,24.905
2019-09-20,24.72875
2019-09-21,24.7025
2019-09-22,25.00375
2019-09-23,24.69125
2019-09-24,24.02375
2019-09-25,23.5825
2019-09-26,23.0125
2019-09-27,22.52125
2019-09-28,22.28375
2019-09-29,22.04875
2019-09-30,22.20875
2019-10-01,22.7875
2019-10-02,23.425
2019-10-03,23.49
2019-10-04,22.9325
2019-10-05,22.405
2019-10-06,21.71
2019-10-07,20.76
2019-10-08,19.45625
2019-10-09,18.1325
2019-10-10,17.26
2019-10-11,16.4675
2019-10-12,15.50625
2019-10-13,14.79
2019-10-14,13.9425
2019-10-15,13.72625
2019-10-16,13.17125
2019-10-17,12.3325
2019-10-18,11.31875
2019-10-19,11.01125
2019-10-20,11.7975
2019-10-21,12.45375
2019-10-22,12.61625
2019-10-23,12.29125
2019-10-24,12.3375
2019-10-25,12.30625
2019-10-26,12.14375
2019-10-27,11.86375
2019-10-28,11.4175
2019-10-29,10.43625
2019-10-30,9.60625
2019-10-31,8.48625
2019-11-01,7.24625
2019-11-02,6.64
2019-11-03,6.10125
2019-11-04,5.81875
2019-11-05,5.33375
2019-11-06,5.07375
2019-11-07,4.8
2019-11-08,4.25875
2019-11-09,4.32875
2019-11-10,4.6875
2019-11-11,4.43875
2019-11-12,2.42875
2019-11-13,0.83625
2019-11-14,-0.0224999999999998
2019-11-15,-0.5325
2019-11-16,-0.14875
2019-11-17,-0.105
2019-11-18,-0.4425
2019-11-19,-0.15875
2019-11-20,1.5125
2019-11-21,3.53125
2019-11-22,4.22875
2019-11-23,4.55875
2019-11-24,4.9075
2019-11-25,5.55375
2019-11-26,5.98
2019-11-27,6.49625
2019-11-28,6.0225
2019-11-29,5.145
2019-11-30,5.2825
2019-12-01,5.83375
2019-12-02,5.51375
2019-12-03,4.7275
2019-12-04,4.3125
2019-12-05,3.76125
2019-12-06,4.2925
2019-12-07,4.095
2019-12-08,3.93
2019-12-09,4.3075
2019-12-10,3.90875
2019-12-11,3.42
2019-12-12,2.95875
2019-12-13,2.74
2019-12-14,2.15
2019-12-15,1.65625
2019-12-16,0.865
2019-12-17,-0.57
2019-12-18,-0.84375
2019-12-19,-0.8475
2019-12-20,-0.90875
2019-12-21,-0.99875
2019-12-22,-0.73
2019-12-23,0.19625
2019-12-24,1.105
2019-12-25,2.44125
2019-12-26,4.50875
2019-12-27,5.78375
2019-12-28,6.6675
2019-12-29,8.055
2019-12-30,8.15
2019-12-31,7.65375
2020-01-01,7.22125
2020-01-02,7.01
2020-01-03,6.25
2020-01-04,5.63
2020-01-05,4.94375
2020-01-06,3.53375
2020-01-07,3.22125
2020-01-08,3.1475
2020-01-09,3.52875
2020-01-10,3.94875
2020-01-11,3.9975
2020-01-12,3.64
2020-01-13,3.5575
2020-01-14,3.7775
2020-01-15,4.16125
2020-01-16,4.005
2020-01-17,2.93375
2020-01-18,1.99375
2020-01-19,0.0800000000000001
2020-01-20,-0.85625
2020-01-21,-1.70375
2020-01-22,-2.5075
2020-01-23,-3.065
2020-01-24,-2.71625
2020-01-25,-2.2
2020-01-26,-2.5125
2020-01-27,-1.40625
2020-01-28,-0.47
2020-01-29,0.10375
2020-01-30,0.3275
2020-01-31,0.445
2020-02-01,0.55125
2020-02-02,1.25125
2020-02-03,2.1975
2020-02-04,3.05375
2020-02-05,3.18375
2020-02-06,3.1575
2020-02-07,3.045
2020-02-08,2.76875
2020-02-09,2.50875
2020-02-10,2.1075
2020-02-11,1.23375
2020-02-12,0.37375
2020-02-13,0.0162499999999999
2020-02-14,-1.2775
2020-02-15,-1.55625
2020-02-16,-1.26125
2020-02-17,-0.96875
2020-02-18,-0.7375
2020-02-19,-0.98125
2020-02-20,-1.3625
2020-02-21,-1.55125
2020-02-22,-0.0112500000000001
2020-02-23,1.0425
2020-02-24,1.465
2020-02-25,1.6175
2020-02-26,1.10625
2020-02-27,1.1475
